"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"3669","XH808A416121600981","407.97","716.67","222.07","1659.07","8.4","9.8","25.67","19.43","2017/5/26 18:00:00","1043.93","314.73","73.77","8.7"
"3670","XH808A416121600981","412.53","899.7","522.7","1392.53","24.07","28.4","19","61.3","2017/5/31 22:00:00","2039.9","872.17","234.03","30.4"
"3671","XH808A416121600981","434.57","958.2","513.4","1494.5","24.3","29.83","20.2","59","2017/5/31 17:00:00","2020.7","870.8","247.73","35"
"3672","XH808A416121600981","412.93","1093.9","435.23","1270.83","18.8","20.5","14.6","49.27","2017/5/26 1:00:00","1783.77","719.47","178.17","19.27"
"3673","XH808A416121600981","439.2","961.4","691.03","1071.1","28","35.87","18.87","39.97","2017/5/31 6:00:00","2156.4","983.23","299.67","48.9"
"3674","XH808A416121600981","415.8","910.23","566.03","1329.67","41.43","48.03","19.2","59.87","2017/5/31 21:00:00","3234.6","1519.17","399.87","43.37"
"3675","XH808A416121600981","441.33","1019.67","679.97","1170.8","52.9","56.5","11.47","58.97","2017/5/27 6:00:00","4014.37","1940.23","490.83","43.63"
"3676","XH808A416121600981","414.67","686","376.97","1463.67","7.63","8.87","27.07","20.97","2017/5/26 15:00:00","1009","296.03","66.73","7.8"
"3677","XH808A416121600981","466.23","827.27","841.03","1192.77","24.73","35.17","24.8","27.8","2017/5/31 11:00:00","1882.1","844.07","279.37","54.6"
"3678","XH808A416121600981","423.6","1050.67","525.17","1233.9","21.1","23.77","15.83","42.57","2017/5/27 1:00:00","1918.37","787.7","200.93","22.6"
"3679","XH808A416121600981","487.4","837.47","844","1221.8","34.47","47","24.57","26.7","2017/5/30 10:00:00","2540.93","1176.83","378","65.9"
"3680","XH808A416121600981","417.43","508.37","408.3","1484.7","16.03","24.63","33.33","14.17","2017/5/30 16:00:00","1247.17","502.1","188.57","39.33"
"3681","XH808A416121600981","433.37","809.5","498","1370.83","23.07","26.8","22","35.03","2017/5/26 11:00:00","2109.1","864.03","210.7","22.93"
"3682","XH808A416121600981","405.37","945.5","568.83","1227.77","25.83","26.67","12.47","61.4","2017/5/26 5:00:00","2362.63","998.5","228.87","17.9"
"3683","XH808A416121600981","400.2","659.53","377.07","1453.67","15.83","24.73","28.33","15.7","2017/5/29 20:00:00","1172.5","483.77","192","43.6"
"3684","XH808A416121600981","440","580.53","-10.33","2049.47","12.07","15.2","33.1","13.9","2017/5/28 15:00:00","1284.57","435.13","102.7","14"
"3685","XH808A416121600981","413.57","1077.83","497.73","1230.97","21.57","24.27","14.63","45.17","2017/5/27 2:00:00","1913.13","807.97","207.97","24.73"
"3686","XH808A416121600981","409.9","822.43","495","1240.43","14.2","19.5","23.5","21.47","2017/5/29 23:00:00","1247.47","486.53","165.83","33.33"
