"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"166","XH8082016010100032","36.87","369.83","774.57","1247.23","43.17","49.5","30","83.8","2017/8/14 2:00:00","3778.27","1432.3","220.9","15.47"
"167","XH8082016010100032","36.53","460.3","700.13","1409.33","33.43","39.27","31","80.5","2017/8/14","2945.5","1091.97","175.27","12.9"
"168","XH8082016010100032","41.63","472.87","634.67","1089.57","11.83","12.13","26","94.77","2017/8/10 23:00:00","1325.7","431.97","67.3","4"
"169","XH8082016010100032","23.07","944.47","267.97","2415.33","34.23","44.17","37.4","62.03","2017/8/13 18:00:00","2976.13","1036","167.37","13.27"
"170","XH8082016010100032","19.1","1352.77","32.9","2909","51.2","66.57","41.4","55.57","2017/8/13 16:00:00","4235.37","1496.27","219.13","14.4"
"171","XH8082016010100032","40.1","762.47","469.2","1622","27.33","32.57","33.37","71","2017/8/11 11:00:00","2429.73","862.07","137.07","10.6"
"172","XH8082016010100032","41.67","623.07","573.73","1627.53","64.9","77.27","33.97","73.9","2017/8/13 10:00:00","5331.27","2060.63","309.2","19.9"
"173","XH8082016010100032","39.3","428.1","616.77","1111.7","13.43","14.13","26","93.5","2017/8/11","1443.23","497.07","77.73","5.33"
"174","XH8082016010100032","39","989","222.13","2016.47","63.2","77.7","34.87","70.8","2017/8/13 11:00:00","5154.83","2005.23","303.87","19.8"
"175","XH8082016010100032","41.67","508","646.7","1364.6","54.03","62.7","31.97","79.63","2017/8/12 9:00:00","4572.17","1771.7","267.43","17.17"
"176","XH8082016010100032","40.67","391.23","657","1020.07","12.93","13.3","26","93.07","2017/8/11 2:00:00","1385.83","466.8","72.87","5.07"
"177","XH8082016010100032","34.37","474.93","676.13","1465.67","35.9","42.17","32","78.37","2017/8/12 22:00:00","3034.93","1127.2","180.67","13.27"
"178","XH8082016010100032","39.43","323.6","717.77","940.87","14.77","15.7","26.97","92.7","2017/8/11 5:00:00","1583.1","526.77","82.27","5.83"
"179","XH8082016010100032","40.3","387.83","733.1","940.33","16.3","17.53","26.83","93.33","2017/8/11 6:00:00","1703.07","571.17","92.2","7.83"
"180","XH8082016010100032","22.53","967.13","166.87","2488.4","23.77","30.13","42.1","47.07","2017/8/14 14:00:00","2211.67","718.07","102.73","6.03"
"181","XH8082016010100032","39.87","434.57","684.07","1011.97","15.03","16.3","26","92.83","2017/8/11 4:00:00","1566.07","528","87.77","7.03"
"182","XH8082016010100032","39.1","400.1","764.33","1241.63","51.2","58.47","31.9","80.17","2017/8/13 8:00:00","4346.03","1672.73","255.7","15.63"
"183","XH8082016010100032","31.67","1092.33","95.8","2483.37","28.7","36.4","40.63","50.6","2017/8/14 13:00:00","2573.4","868.2","127.77","8.67"
"184","XH8082016010100032","41.33","345.1","750.97","966.63","18.1","20.1","27.37","91.77","2017/8/11 7:00:00","1882.5","647","99.37","7.37"
"185","XH8082016010100032","25.23","901.37","238.07","1765.87","24","27.37","32.83","74.63","2017/8/11 17:00:00","2155.03","765.87","119.13","7.47"
"186","XH8082016010100032","31.37","810.6","382.73","2003.23","39.9","49.3","34.6","70.53","2017/8/12 19:00:00","3380.33","1240.7","192.5","14.47"
