2.48	2.00	80.90	
1.00	4.00	98.79	
1.07	4.38	98.03	
0.79	5.00	97.76	
0.72	5.00	97.21	
0.77	5.10	97.70	
0.90	6.00	97.17	
0.72	6.00	97.41	
0.90	6.00	97.59	
69.93	6.00	97.31	
6.69	6.00	97.40	
6.69	6.00	97.00	
6.69	6.00	96.90	
6.69	6.00	96.10	
6.69	6.21	95.17	
6.69	6.97	92.72	
0.70	6.20	95.60	
0.48	7.00	93.90	
0.21	7.00	93.79	
0.00	7.00	88.28	
0.00	7.93	81.37	
0.00	8.00	77.00	
0.00	8.14	73.79	
0.00	7.70	78.20	
0.24	6.86	89.41	
0.48	6.00	94.55	
0.57	6.00	96.07	
0.41	6.00	95.93	
0.93	5.38	96.21	
1.10	5.00	96.83	
1.07	5.00	98.34	
1.23	5.00	97.70	
1.45	5.00	97.83	
1.90	5.00	97.83	
2.14	5.00	97.34	
3.97	4.23	97.00	
3.28	4.00	96.79	
5.33	4.00	96.90	
9.03	4.28	96.69	
9.52	4.00	96.69	
9.53	4.00	97.43	
11.37	4.00	97.83	
16.00	4.00	98.00	
14.27	4.00	97.40	
15.90	4.00	98.00	
14.55	4.00	97.72	
12.90	4.55	98.31	
13.45	4.83	97.31	
21.17	4.87	97.97	
28.28	4.76	98.00	
22.10	5.00	97.41	
18.14	5.00	96.66	
14.00	5.62	95.28	
11.31	6.10	93.59	
6.55	7.07	88.55	
6.72	7.76	83.93	
7.90	7.28	84.41	
8.45	7.00	85.17	
7.93	6.83	87.45	
4.86	5.72	88.59	
4.66	5.00	87.28	
4.97	4.55	85.69	
4.50	4.00	83.43	
2.55	4.00	80.52	
1.70	4.00	77.63	
1.86	4.00	76.52	
1.90	3.14	76.79	
1.03	3.00	74.47	
1.03	3.00	73.93	
1.38	2.69	80.34	
1.93	2.00	82.48	
1.55	2.00	81.10	
1.57	3.00	73.07	
1.62	3.48	69.28	
1.83	3.17	71.86	
1.79	2.21	86.52	
1.21	2.00	94.07	
1.17	2.66	94.38	
1.00	3.00	94.31	
1.24	3.00	95.45	
2.48	3.00	97.21	
4.00	4.50	99.37	
3.41	5.00	96.93	
4.52	5.00	95.90	
6.59	5.00	97.21	
8.47	4.47	95.63	
5.48	2.97	95.21	
3.83	2.63	92.97	
4.48	3.00	94.79	
2.20	4.47	94.67	
0.40	6.00	89.53	
0.47	5.37	88.10	
0.53	5.00	86.73	
0.41	5.00	88.79	
0.31	5.00	90.79	
0.14	5.00	90.72	
0.00	5.00	89.00	
0.30	5.00	88.17	
0.07	5.90	84.52	
0.21	5.72	87.97	
0.34	8.03	82.76	
0.10	9.00	72.10	
0.07	9.03	66.27	
0.24	9.00	65.21	
1.00	7.37	81.80	
1.90	7.76	83.28	
1.86	6.93	82.52	
3.77	6.20	83.43	
2.38	6.48	80.97	
3.63	5.90	83.60	
6.23	5.37	88.47	
3.80	5.00	91.10	
1.52	5.21	88.00	
1.03	5.48	87.03	
0.93	5.00	86.79	
0.77	5.00	92.63	
0.97	4.41	96.21	
1.07	4.00	97.00	
1.45	4.00	97.00	
1.93	4.00	96.52	
2.27	4.00	96.00	
2.10	4.38	95.79	
2.69	5.31	93.66	
1.38	6.00	91.34	
0.66	6.00	92.03	
1.03	6.00	91.41	
1.03	5.41	93.83	
1.24	5.34	95.55	
2.10	6.00	94.86	
3.41	5.69	94.28	
5.66	3.48	95.45	
17.90	2.83	98.48	
10.83	3.00	99.17	
15.31	3.00	98.76	
6.38	3.00	97.34	
5.87	3.00	97.53	
4.31	3.00	97.90	
6.24	3.00	97.97	
6.14	3.00	97.52	
6.79	2.21	97.48	
4.80	2.00	97.97	
4.62	3.00	97.07	
4.62	3.00	96.97	
6.24	3.00	96.79	
7.14	3.00	96.52	
4.79	3.00	95.24	
3.03	3.69	90.48	
2.28	5.10	83.41	
2.28	7.41	75.83	
7.10	6.21	78.72	
4.17	5.66	79.07	
2.79	6.34	74.66	
2.52	6.00	72.07	
2.72	6.00	72.00	
2.97	5.86	73.03	
7.00	5.00	75.97	
9.03	4.79	79.38	
8.31	4.14	82.45	
7.21	4.03	82.03	
11.73	1.60	89.73	
20.55	0.03	94.03	
22.45	0.00	94.45	
23.90	0.00	96.48	
25.83	-0.55	95.93	
26.93	-0.97	96.76	
29.53	-0.43	96.13	
29.07	-0.83	97.03	
30.21	0.00	99.48	
24.69	0.17	97.38	
22.41	1.00	96.55	
22.59	2.45	92.97	
24.83	3.55	88.97	
19.17	4.66	82.69	
14.40	6.33	76.00	
12.55	6.86	72.03	
10.07	7.17	68.52	
6.93	7.00	66.72	
8.28	6.38	69.28	
8.66	6.00	72.90	
7.20	4.47	81.73	
10.87	4.00	85.63	
14.62	4.00	88.03	
22.10	4.00	91.80	
26.40	4.00	93.07	
28.55	3.10	95.24	
30.97	3.86	95.86	
29.17	4.00	95.28	
21.17	4.00	94.28	
18.53	4.00	94.17	
15.24	4.00	93.24	
13.90	4.00	93.14	
12.72	4.00	93.00	
11.17	3.21	92.66	
9.33	4.00	91.50	
7.80	4.37	89.30	
6.41	5.00	86.83	
5.30	5.47	85.37	
4.83	6.00	84.38	
3.59	6.00	83.24	
3.07	6.10	83.47	
3.73	6.00	84.53	
3.57	6.00	87.70	
4.45	5.48	91.83	
4.86	5.00	95.28	
3.83	5.00	96.00	
3.60	5.00	96.93	
1.97	5.00	98.00	
2.28	5.00	97.76	
2.50	5.00	98.53	
1.76	4.72	97.69	
1.23	4.00	97.67	
1.03	3.73	97.57	
1.07	3.00	98.00	
1.62	3.00	97.38	
1.34	3.07	97.86	
2.47	3.00	97.13	
2.83	3.00	96.52	
2.62	3.90	95.79	
2.41	5.07	91.48	
1.90	6.47	86.60	
1.50	7.07	82.43	
0.97	9.77	72.27	
0.97	9.66	70.52	
0.72	8.38	74.10	
1.14	8.21	70.97	
1.67	7.17	79.37	
1.62	6.41	80.41	
4.62	4.59	85.10	
5.86	3.79	90.10	
9.62	2.31	93.62	
14.47	2.70	95.47	
11.69	2.52	92.52	
9.50	1.40	92.80	
12.62	1.52	92.10	
14.38	1.79	91.69	
12.93	2.00	91.10	
14.76	1.10	94.21	
17.03	0.07	95.17	
16.55	0.00	97.00	
12.50	0.00	97.50	
11.86	0.00	97.59	
9.66	0.24	97.38	
9.38	2.62	88.45	
8.24	7.24	70.55	
6.17	8.86	62.24	
5.48	9.62	57.14	
5.45	10.97	50.59	
2.55	10.17	45.93	
1.67	9.57	44.70	
1.86	7.97	49.72	
2.62	6.48	54.93	
7.69	3.79	67.52	
8.76	1.97	77.17	
10.10	1.00	80.28	
10.45	0.28	83.03	
9.48	0.07	81.79	
9.00	0.00	84.28	
5.21	0.00	81.41	
6.55	0.00	81.62	
7.28	0.00	86.34	
10.79	0.00	89.14	
13.41	-0.10	89.24	
10.07	-0.93	91.03	
8.97	0.00	89.17	
6.34	0.00	85.83	
4.90	1.41	77.93	
3.86	2.72	71.79	
3.69	3.72	69.72	
4.14	4.62	67.48	
3.00	5.72	66.00	
2.14	6.55	61.14	
1.76	7.38	57.86	
1.28	7.00	59.62	
2.67	5.77	75.67	
5.40	4.63	93.73	
4.90	4.00	96.41	
6.90	4.45	98.66	
8.48	5.00	98.03	
9.97	5.00	98.00	
5.31	4.00	97.93	
9.14	4.00	98.00	
7.48	4.00	97.69	
5.76	4.00	97.86	
7.79	4.00	97.72	
5.10	4.00	97.69	
4.83	4.00	96.97	
3.86	4.00	96.31	
4.80	4.00	97.30	
6.03	4.07	96.59	
4.72	5.00	95.03	
3.27	5.50	92.00	
3.03	6.76	88.00	
2.59	7.97	83.24	
2.34	7.90	81.45	
2.28	7.45	83.07	
1.97	7.73	83.30	
2.07	7.48	87.03	
3.28	6.66	89.45	
6.43	6.00	94.30	
9.66	6.00	95.48	
8.30	5.00	97.43	
4.28	5.00	97.45	
7.70	5.00	97.17	
10.62	4.93	96.10	
10.40	4.00	97.00	
4.52	4.00	97.07	
3.14	4.00	98.00	
3.59	4.00	99.45	
1.13	2.33	97.00	
2.10	1.00	99.00	
4.55	1.00	99.00	
7.59	1.00	98.97	
11.55	1.00	98.97	
11.34	1.45	98.14	
9.10	2.24	97.76	
5.69	3.07	96.14	
3.86	4.00	94.41	
4.00	4.69	92.72	
3.37	5.07	90.33	
6.62	5.07	89.76	
13.03	5.00	90.10	
8.52	5.00	88.55	
9.72	4.21	86.03	
11.72	3.14	87.55	
8.07	3.00	84.59	
10.57	2.87	85.37	
10.28	2.00	84.83	
9.62	2.00	84.24	
8.07	2.00	83.00	
6.31	2.00	81.24	
4.59	2.00	79.62	
3.31	2.00	77.31	
2.90	1.17	85.24	
2.62	1.00	89.76	
2.59	0.31	91.21	
2.10	1.00	87.62	
2.10	1.00	84.00	
2.21	1.00	81.48	
2.10	1.00	81.00	
2.38	1.79	79.55	
2.79	2.00	78.07	
2.07	2.00	77.00	
2.09	2.00	72.65	
2.45	2.59	70.17	
2.41	2.00	73.38	
3.52	1.34	75.31	
5.10	1.00	76.28	
5.13	0.77	81.10	
4.76	0.00	86.48	
6.48	0.00	83.93	
5.37	0.00	86.90	
6.69	0.00	86.62	
6.53	0.00	85.70	
5.70	0.00	83.37	
5.31	0.03	81.62	
4.48	0.00	79.28	
4.50	0.00	78.80	
4.21	0.00	79.83	
4.48	-0.66	80.07	
4.24	-1.00	78.97	
4.55	-0.52	77.14	
4.62	0.00	72.55	
3.52	1.66	63.62	
3.34	3.86	56.03	
3.23	4.07	53.63	
2.87	4.00	50.87	
2.07	3.60	46.57	
1.83	2.67	45.77	
1.90	1.73	45.43	
2.17	0.97	44.90	
2.24	0.00	45.41	
2.45	0.00	45.55	
2.48	0.00	46.62	
2.41	0.00	51.62	
2.60	-0.47	59.70	
2.59	-0.79	59.59	
3.07	-1.00	70.23	
2.79	-1.86	80.83	
2.24	-1.00	70.41	
2.00	-0.07	63.83	
2.27	0.00	61.90	
2.14	0.00	66.76	
2.72	-0.90	76.62	
2.14	-0.07	69.03	
1.93	0.00	65.83	
2.10	0.00	64.50	
2.14	0.90	64.34	
2.28	1.34	64.79	
3.03	1.55	73.28	
3.62	1.00	80.52	
3.21	1.17	74.66	
3.28	2.07	67.93	
3.93	2.00	65.76	
5.76	2.93	67.03	
8.31	2.00	69.03	
9.80	2.00	70.90	
11.03	2.00	71.93	
9.23	2.00	71.63	
9.60	2.00	71.30	
6.41	1.69	71.66	
4.53	1.37	71.90	
4.52	1.00	73.14	
4.76	1.00	73.72	
4.21	0.76	73.66	
3.52	0.00	73.21	
3.79	0.00	75.14	
4.34	0.00	79.45	
5.38	-0.97	81.07	
6.17	-0.86	80.62	
5.31	0.00	75.59	
3.76	2.66	64.62	
2.31	6.69	51.62	
2.00	13.00	51.00	
1.03	14.62	43.24	
1.10	16.69	38.72	
0.97	16.00	37.24	
0.93	15.72	35.83	
1.07	15.00	37.59	
1.62	13.90	41.28	
1.72	12.34	45.10	
1.69	10.83	48.31	
1.97	9.69	52.00	
1.97	9.00	53.72	
1.86	9.00	54.55	
1.62	9.00	55.38	
1.30	8.03	56.03	
1.34	7.79	58.31	
1.03	6.69	60.55	
1.48	5.66	65.31	
1.83	4.69	69.00	
1.48	4.66	69.10	
2.03	5.00	68.83	
2.21	5.69	67.45	
2.38	7.59	63.10	
3.41	9.14	60.28	
3.31	13.17	49.93	
2.83	16.07	42.66	
2.07	17.47	39.50	
1.76	19.59	36.00	
2.20	19.27	36.40	
3.28	19.00	36.59	
2.97	17.37	37.33	
2.57	15.83	40.07	
1.83	13.07	43.37	
2.24	11.28	48.00	
2.03	10.14	51.41	
3.87	9.10	53.90	
4.10	9.00	54.76	
4.62	8.69	55.52	
6.00	8.00	57.24	
6.76	8.00	58.69	
8.07	7.86	60.41	
10.69	7.00	63.10	
11.93	7.00	64.66	
12.17	7.00	65.03	
12.45	6.17	66.62	
4.10	10.76	48.28	
2.69	13.62	40.69	
2.17	15.17	37.97	
1.79	17.93	34.55	
1.31	19.93	32.03	
1.34	20.62	30.79	
1.34	21.72	29.45	
1.24	21.10	29.97	
1.31	20.45	30.38	
1.10	18.17	33.41	
1.34	16.66	35.24	
1.67	15.27	38.60	
1.93	13.93	40.77	
2.07	13.00	42.93	
2.17	13.00	43.31	
2.41	13.00	44.48	
2.97	12.41	45.90	
3.24	12.00	47.93	
2.93	12.00	47.97	
3.03	12.00	48.48	
3.07	11.86	49.41	
3.57	11.27	50.67	
3.48	11.66	50.90	
3.24	11.69	50.45	
3.28	12.55	48.00	
2.93	14.53	43.60	
2.97	15.62	41.10	
2.45	17.55	38.21	
2.28	19.86	34.41	
2.03	21.00	32.83	
1.75	20.54	32.93	
1.59	21.69	31.31	
1.52	21.66	29.97	
1.76	19.66	31.69	
1.43	18.37	33.20	
1.97	16.59	36.14	
2.17	15.66	39.21	
2.17	15.00	40.62	
2.28	15.00	41.69	
2.24	15.00	41.93	
2.62	15.00	41.28	
2.55	14.72	41.83	
3.17	14.00	44.28	
3.17	13.69	44.93	
3.00	13.00	46.21	
3.24	13.00	45.93	
3.83	13.00	46.83	
4.43	12.17	49.43	
4.14	12.90	48.24	
2.41	16.41	39.41	
1.83	19.00	34.48	
1.62	20.72	30.31	
1.31	22.45	28.24	
1.33	23.63	25.90	
1.17	24.97	24.53	
1.40	24.87	24.43	
1.23	24.07	25.37	
1.72	21.07	29.31	
1.86	19.48	31.86	
2.14	17.83	34.79	
3.34	16.41	38.48	
3.00	15.52	41.28	
3.00	14.79	44.24	
3.03	13.45	47.24	
4.79	11.86	52.39	
5.40	11.00	64.37	
4.93	11.00	65.45	
3.79	11.00	65.86	
3.24	11.00	65.31	
3.34	11.00	65.59	
3.59	11.00	69.69	
4.31	10.66	75.79	
5.07	10.90	73.70	
5.41	11.90	70.52	
5.83	12.66	69.17	
4.76	13.76	66.03	
3.90	14.24	64.59	
2.50	15.40	61.03	
2.93	15.17	61.00	
2.48	15.48	60.52	
3.77	15.00	64.07	
4.10	14.10	67.40	
3.70	13.80	69.77	
4.30	13.00	73.37	
5.70	13.00	75.37	
6.83	12.17	76.62	
10.50	11.77	78.87	
15.69	10.03	82.14	
16.31	8.52	85.00	
16.03	7.31	86.93	
15.62	6.48	87.79	
15.21	5.79	89.21	
13.00	5.00	90.45	
13.55	4.28	89.86	
12.47	3.57	89.57	
16.38	3.00	91.17	
12.93	5.13	94.73	
7.17	10.45	75.34	
4.28	12.90	64.03	
4.76	12.69	65.24	
7.83	11.00	79.41	
9.52	11.00	84.45	
13.07	11.62	84.93	
17.28	12.59	82.90	
12.90	13.31	77.38	
2.86	15.28	52.97	
2.24	12.34	70.10	
4.93	12.00	79.66	
3.45	11.10	76.07	
17.70	10.00	81.80	
15.10	9.93	83.40	
13.34	9.93	83.69	
7.20	10.00	80.70	
7.10	9.33	81.63	
7.07	9.00	83.00	
5.62	9.00	83.52	
5.17	9.00	84.41	
5.28	9.00	84.66	
5.90	8.41	84.97	
6.97	7.10	87.79	
8.03	7.45	89.17	
7.76	10.03	79.10	
6.62	11.48	73.21	
4.66	13.31	65.62	
2.83	15.45	54.66	
2.30	16.37	48.70	
2.14	18.10	43.14	
2.00	20.00	37.70	
1.63	19.87	34.80	
1.76	16.97	37.59	
2.69	15.62	44.14	
3.69	13.79	49.41	
19.14	11.21	58.62	
11.10	10.00	60.76	
6.86	10.00	62.28	
4.38	9.72	64.03	
3.45	9.00	66.59	
2.52	8.55	68.41	
3.86	7.90	71.90	
5.83	7.00	78.47	
4.72	7.62	77.31	
4.28	8.00	76.38	
3.10	8.76	71.00	
2.45	10.52	62.90	
2.38	11.34	59.14	
2.48	12.00	56.69	
3.00	12.50	55.00	
6.07	12.48	60.69	
3.21	12.00	72.10	
3.62	12.00	77.41	
5.00	12.00	80.66	
4.83	12.00	78.63	
4.83	10.57	86.13	
4.28	10.00	88.31	
4.77	10.00	86.10	
4.28	9.38	85.97	
4.21	8.76	88.52	
5.10	9.00	90.07	
4.03	8.38	91.66	
3.31	8.00	92.24	
2.24	8.00	90.79	
2.66	7.00	90.34	
3.76	6.34	92.52	
2.69	7.00	92.24	
2.17	7.00	91.03	
1.97	5.97	90.00	
3.00	4.34	91.00	
4.45	3.45	93.17	
3.55	5.59	95.07	
2.31	10.59	75.10	
1.86	12.07	67.28	
1.34	14.79	56.48	
1.10	14.62	52.34	
1.14	16.55	47.55	
1.14	18.62	40.48	
0.97	19.14	36.41	
0.97	17.79	38.00	
1.03	16.17	42.90	
1.38	15.07	45.38	
1.83	13.59	49.66	
3.07	11.69	54.24	
3.66	10.52	55.79	
4.00	8.90	61.47	
3.79	8.00	66.24	
4.45	7.62	68.76	
3.72	7.00	71.83	
3.62	6.28	75.24	
3.90	6.45	79.66	
3.66	6.00	79.69	
3.14	6.00	78.82	
2.90	6.00	76.73	
2.69	6.66	71.83	
1.00	10.41	51.21	
1.21	12.00	46.38	
1.13	13.00	44.13	
1.00	13.00	46.10	
1.03	12.28	59.24	
1.21	11.62	66.83	
1.00	10.59	72.17	
1.00	11.00	72.41	
1.10	9.83	73.45	
2.69	9.00	86.62	
4.14	8.14	89.79	
16.93	7.55	92.41	
3.28	7.00	91.79	
2.66	6.17	90.86	
3.62	5.55	91.69	
7.72	4.79	92.86	
2.86	4.17	94.52	
1.93	5.00	93.14	
11.77	4.07	92.73	
5.38	3.07	94.97	
2.07	4.00	95.67	
2.97	3.72	94.86	
3.62	3.17	95.55	
4.90	5.10	93.45	
5.21	8.66	81.76	
3.69	10.76	75.14	
1.62	12.72	67.38	
0.83	14.93	58.38	
1.45	16.31	54.93	
1.69	18.45	48.31	
1.17	19.48	42.21	
0.66	20.28	37.28	
0.97	17.28	44.45	
1.10	16.41	47.83	
2.10	15.31	53.10	
1.86	14.52	58.66	
1.60	13.10	64.43	
1.90	11.69	69.38	
3.03	9.90	76.28	
5.48	8.59	81.10	
9.48	7.41	83.66	
12.03	6.52	85.66	
11.93	5.76	87.55	
10.00	5.00	87.80	
10.83	4.31	88.79	
10.14	4.00	89.66	
9.21	4.00	91.45	
6.62	6.31	91.07	
3.48	10.83	72.79	
2.52	13.03	65.52	
3.03	14.69	60.72	
3.69	16.38	56.83	
1.93	18.79	48.97	
1.00	21.79	40.31	
1.14	23.21	36.17	
1.10	22.79	36.21	
1.31	20.24	40.03	
2.03	19.34	42.14	
2.93	18.00	45.76	
5.55	15.48	51.79	
7.17	14.13	53.57	
6.03	12.62	56.31	
3.62	12.00	59.41	
2.52	12.00	58.72	
3.10	10.34	64.90	
3.00	9.66	67.90	
2.52	8.41	72.72	
3.07	7.33	76.37	
2.79	6.00	79.93	
3.00	5.38	83.34	
2.72	5.72	82.48	
2.00	9.07	71.77	
1.93	13.28	58.17	
1.93	14.79	53.45	
1.97	17.24	48.14	
1.86	19.28	43.79	
2.17	20.48	41.10	
1.90	21.21	37.79	
1.90	23.28	34.86	
1.14	23.21	32.07	
1.07	21.52	32.17	
0.83	20.70	32.00	
2.41	18.79	36.24	
6.66	16.03	45.83	
10.86	13.93	54.55	
19.21	12.48	60.07	
17.93	11.59	63.00	
14.57	10.30	68.27	
11.62	10.00	71.41	
9.76	10.00	72.66	
8.48	10.00	71.52	
7.31	10.00	71.86	
5.66	10.00	73.10	
3.83	10.00	72.00	
3.59	10.00	71.24	
4.24	11.00	68.14	
5.28	12.93	63.76	
7.79	15.21	58.55	
9.10	16.57	54.23	
8.45	17.00	52.41	
7.79	17.31	52.24	
7.38	19.45	46.59	
6.55	20.00	46.14	
6.48	19.10	50.48	
1.31	15.83	53.38	
2.31	15.00	58.38	
3.28	14.55	64.69	
3.45	14.00	71.45	
3.31	13.38	76.31	
4.45	13.00	80.00	
3.97	13.00	82.45	
3.90	13.00	82.97	
3.45	13.00	83.66	
4.17	12.24	85.45	
5.52	12.00	87.17	
7.00	12.72	87.62	
7.53	13.50	85.13	
7.62	14.41	81.38	
8.38	15.24	78.62	
6.17	15.66	75.21	
3.28	16.59	71.31	
2.27	16.00	75.13	
2.41	16.48	74.90	
1.34	17.00	70.17	
2.31	17.00	70.72	
2.31	16.72	68.90	
9.10	15.38	79.62	
12.33	14.33	86.70	
6.55	13.90	88.00	
5.66	13.00	91.17	
8.48	13.00	93.59	
6.07	13.00	93.21	
5.21	13.00	93.66	
5.52	12.00	93.59	
2.69	12.00	92.66	
1.62	12.00	91.79	
1.38	12.00	91.52	
1.48	12.00	91.52	
2.63	12.00	90.63	
1.72	12.41	88.17	
0.93	13.28	83.79	
0.59	14.07	79.10	
0.24	13.69	85.69	
0.00	15.52	74.24	
0.00	16.48	65.31	
0.00	17.24	57.03	
0.31	17.97	50.10	
0.69	17.62	46.45	
1.03	16.52	49.69	
1.83	15.34	50.79	
2.31	13.69	56.86	
2.53	11.90	63.80	
4.24	10.45	70.21	
5.79	9.03	76.03	
8.90	8.10	79.86	
11.31	8.00	82.90	
11.86	8.00	83.28	
11.00	8.93	82.52	
8.21	9.00	81.93	
6.52	9.00	82.45	
7.66	9.00	83.28	
7.66	9.00	83.93	
6.77	9.00	84.43	
6.62	9.59	82.76	
5.14	11.24	78.55	
2.14	13.17	70.07	
1.52	14.83	62.79	
0.97	15.93	58.14	
1.76	16.41	57.14	
1.07	16.93	58.03	
2.52	16.28	64.07	
2.76	16.00	68.76	
2.00	16.00	68.10	
1.38	15.31	66.48	
1.83	14.72	69.86	
3.69	13.93	74.62	
1.66	12.31	85.45	
2.17	11.79	90.34	
2.07	11.07	90.86	
1.41	11.00	89.79	
3.63	11.00	90.17	
1.10	10.93	90.93	
1.03	10.00	91.14	
1.00	10.00	91.72	
0.93	10.00	91.76	
0.93	10.00	91.17	
1.17	10.00	92.28	
0.83	10.79	91.83	
1.10	11.00	91.03	
1.79	11.55	91.86	
1.10	11.66	91.79	
0.83	11.23	91.37	
0.34	12.00	87.97	
1.69	12.69	77.93	
4.10	13.07	73.69	
4.41	14.34	65.34	
3.55	12.48	68.00	
2.83	12.00	65.97	
2.62	11.00	70.45	
3.17	10.14	79.72	
5.59	9.41	86.59	
8.34	8.48	89.00	
9.62	7.34	90.72	
10.34	7.00	92.31	
7.93	7.00	91.69	
5.97	7.00	91.07	
4.31	7.00	89.79	
3.69	7.69	88.72	
3.41	8.00	88.93	
3.17	8.00	89.79	
1.80	8.00	90.33	
1.17	8.00	90.72	
1.50	8.40	92.57	
1.69	9.62	92.31	
0.97	12.10	81.83	
2.24	14.00	69.41	
2.86	14.59	65.59	
3.47	14.77	68.60	
4.03	13.97	70.86	
4.41	13.48	70.38	
4.93	13.28	72.24	
5.55	11.31	85.93	
5.38	11.00	87.59	
4.97	10.17	89.97	
4.33	10.00	92.57	
5.00	9.66	94.62	
3.10	9.00	94.72	
1.23	8.37	94.97	
0.67	9.00	95.70	
0.72	9.00	97.48	
0.76	10.14	99.28	
0.14	11.97	98.14	
0.00	12.00	97.69	
0.07	12.67	97.00	
0.10	13.00	96.50	
0.03	13.00	94.23	
0.07	12.45	91.17	
0.45	12.34	90.93	
3.00	12.97	88.00	
1.48	12.52	90.28	
1.52	12.24	90.48	
1.31	12.00	91.48	
2.10	12.00	91.23	
1.52	11.17	89.59	
1.83	10.79	91.62	
1.59	10.00	90.97	
1.45	9.21	90.66	
2.62	9.00	91.28	
4.72	9.00	92.62	
5.45	9.00	93.83	
3.03	9.00	93.69	
2.87	9.00	94.40	
3.13	9.43	95.00	
4.10	9.86	95.00	
6.86	10.00	95.21	
9.45	10.00	96.00	
9.28	10.00	96.00	
6.23	10.00	96.97	
5.45	10.00	97.00	
5.72	10.45	96.79	
4.53	11.00	96.20	
4.07	11.34	95.97	
5.76	12.00	95.03	
9.41	12.90	93.48	
8.69	13.97	91.76	
3.55	15.07	86.97	
1.59	15.03	85.31	
1.07	14.83	83.33	
1.00	13.83	85.76	
1.00	13.00	87.03	
1.69	12.66	87.93	
0.97	12.00	88.17	
0.83	11.21	84.59	
0.38	11.00	85.66	
0.69	10.76	86.72	
0.40	9.90	91.37	
0.90	9.00	94.90	
0.70	9.00	95.03	
0.83	9.00	94.24	
0.48	9.00	92.83	
0.41	9.00	92.55	
0.47	9.00	92.63	
0.93	8.55	90.90	
1.38	9.14	89.59	
2.45	11.00	79.97	
2.97	11.34	76.07	
2.66	12.31	67.10	
2.45	13.31	64.97	
1.55	12.93	65.83	
1.34	14.07	59.69	
1.60	14.17	53.27	
1.48	15.52	47.28	
1.13	14.00	53.23	
0.52	12.76	59.86	
0.83	11.53	64.70	
0.86	10.34	70.79	
1.03	9.52	78.00	
2.24	9.34	80.41	
2.28	9.00	86.17	
2.83	8.76	89.79	
1.72	9.00	88.90	
2.03	8.07	90.24	
1.86	8.00	89.76	
1.83	8.00	90.03	
1.76	8.00	91.00	
1.57	8.00	91.03	
1.69	8.00	89.66	
2.28	8.79	87.86	
1.69	9.38	84.86	
1.67	10.00	82.17	
1.59	10.93	79.34	
1.38	11.00	78.10	
1.34	11.00	84.59	
1.72	11.00	89.83	
1.31	11.00	89.45	
0.45	11.00	86.41	
0.76	11.00	85.00	
0.93	11.00	84.24	
1.03	10.93	86.62	
1.17	10.00	88.00	
1.34	10.00	88.90	
0.97	10.00	90.03	
1.17	10.00	91.52	
1.17	10.00	93.07	
1.45	10.00	94.00	
1.03	10.00	93.66	
0.83	10.00	93.00	
0.93	10.00	93.00	
1.62	9.31	93.86	
2.72	9.00	94.55	
2.33	9.00	94.33	
2.59	9.76	93.34	
2.34	10.00	92.83	
2.21	10.00	91.17	
2.14	10.90	86.07	
2.07	11.00	86.79	
1.48	11.00	87.66	
1.14	11.00	85.31	
0.93	11.00	84.48	
0.59	11.07	82.48	
1.59	15.59	62.21	
0.97	15.21	62.10	
0.83	14.48	65.41	
0.79	13.34	66.97	
0.80	12.13	70.23	
0.66	11.24	72.90	
1.00	11.00	75.66	
1.17	10.52	74.90	
1.45	10.24	76.97	
1.07	10.00	79.48	
0.90	9.24	81.28	
0.97	9.00	82.66	
0.90	8.93	83.00	
1.14	8.00	84.00	
1.76	8.00	84.83	
1.59	8.45	84.03	
1.38	9.00	83.76	
1.07	9.21	81.24	
1.23	9.50	81.57	
1.90	9.00	84.55	
1.76	9.00	82.34	
2.23	9.77	82.40	
2.24	10.59	80.90	
1.66	11.00	78.21	
2.07	10.59	77.86	
2.59	9.66	84.34	
2.69	9.00	91.86	
5.76	9.00	92.79	
8.79	9.00	91.52	
10.55	8.10	90.97	
12.17	8.00	91.86	
9.03	7.14	91.21	
5.83	6.00	92.31	
6.10	5.28	93.48	
6.07	5.00	93.97	
6.63	5.77	93.67	
6.07	6.00	92.66	
5.69	6.00	92.66	
6.62	6.17	92.52	
5.76	7.21	88.62	
5.66	8.38	84.38	
4.28	9.97	75.93	
3.72	11.00	67.76	
2.72	10.10	67.28	
3.34	10.34	68.34	
2.69	10.38	71.28	
3.07	11.00	66.86	
2.31	10.79	65.69	
1.79	9.83	69.55	
3.03	9.38	76.45	
3.69	7.10	75.90	
6.69	8.79	81.62	
6.45	8.00	86.34	
3.62	7.17	85.48	
3.62	6.90	86.59	
4.10	5.52	87.66	
4.97	4.28	89.97	
5.93	4.76	91.93	
5.83	5.55	91.21	
4.55	6.00	89.90	
4.52	5.28	89.76	
3.66	4.34	89.93	
3.34	4.38	93.34	
1.93	7.24	83.66	
1.17	10.86	67.24	
0.97	12.72	57.62	
1.00	13.00	54.00	
1.00	13.07	52.41	
1.03	13.90	50.41	
2.28	13.07	59.66	
2.00	12.00	61.97	
3.10	10.34	78.93	
4.14	9.03	85.69	
5.66	9.00	88.07	
4.90	9.00	88.69	
5.83	8.43	88.43	
14.83	7.79	88.93	
17.62	7.00	90.90	
17.72	7.72	92.34	
20.62	8.00	92.24	
24.14	8.00	91.48	
24.31	8.00	91.38	
25.90	8.00	92.17	
26.93	8.00	91.97	
26.52	8.00	91.72	
27.70	8.00	92.37	
23.53	8.67	91.33	
