"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"5170","XH8082016050300141","460.13","610.6","667.23","759.2","219.77","260.67","22.27","88.63","2017/3/20 23:00:00","20901.73","10613.33","2621.73","173.2"
"5171","XH8082016050300141","408.3","532.9","594.17","547.47","30.3","30.43","16","85.13","2017/3/25 16:00:00","3277.93","1258.67","419.4","7.17"
"5172","XH8082016050300141","405.3","426.5","695.13","458.67","54.3","56.73","19","87.43","2017/3/25 7:00:00","6019.7","2598.6","685.93","19.6"
"5173","XH8082016050300141","413.73","613.33","568.83","689.6","53.77","58.43","23","87","2017/3/24 23:00:00","6158.6","2507.27","683.7","25.97"
"5174","XH8082016050300141","486.5","453.27","773.37","530.3","154.23","177.33","19","91.03","2017/3/18 11:00:00","15450.17","7458.63","1824.23","106.03"
"5175","XH8082016050300141","406.63","527.77","626.4","608.27","60.43","65.97","23","87","2017/3/25","7048","2904.93","759.47","29.27"
"5176","XH8082016050300141","502.33","462.73","784.47","537.17","188.53","224.73","18.2","91.07","2017/3/18 10:00:00","16906.23","8692.2","2344.37","166.67"
"5177","XH8082016050300141","431.37","519.67","764.23","546.2","84.8","97","23.6","83.53","2017/3/21 14:00:00","8966.07","4086.1","1082.23","54.8"
"5178","XH8082016050300141","424.93","544.7","627.5","668.57","128.93","145.33","21.07","88.87","2017/3/24 4:00:00","14103.53","6535.93","1542.4","79.87"
"5179","XH8082016050300141","448.37","543.7","718.33","646.57","214.8","256.87","22","89.3","2017/3/21 2:00:00","20590.47","10402.37","2586.6","179.13"
"5180","XH8082016050300141","501.03","816.6","453.1","1023.37","209.77","252.43","23","85.97","2017/3/23 19:00:00","19434.7","10050","2605.33","179.17"
"5181","XH8082016050300141","495.83","512.23","747.03","612.13","127.47","142.43","21","88.43","2017/3/24 8:00:00","14614.77","6556.97","1466.07","71.2"
"5182","XH8082016050300141","460.77","496.9","660.1","600.33","83.23","89.73","19","92.27","2017/3/19 3:00:00","9407.93","4038.9","987.2","39.73"
"5183","XH8082016050300141","445.57","555.83","627.5","658.37","149.3","181.3","19","93.83","2017/3/18 17:00:00","13684.57","6857.57","1919.87","145.17"
"5184","XH8082016050300141","477.67","526.97","770.63","634.37","127.4","143.1","21.53","87.5","2017/3/24 9:00:00","14787.7","6594","1463.03","73.47"
"5185","XH8082016050300141","512.9","493.97","797.4","597.47","127.6","143.2","20","90.8","2017/3/19 18:00:00","13424.13","6203.97","1500","78.37"
"5186","XH8082016050300141","469.3","802.33","472.47","983.67","251.6","296.97","23","87.03","2017/3/23 21:00:00","24180.73","12413.93","2954.57","190.33"
"5187","XH8082016050300141","468.1","533","637.2","658.43","95.03","108.97","19","92.13","2017/3/19 2:00:00","10283.47","4553.47","1171.6","71.27"
"5188","XH8082016050300141","461.33","582.33","610.93","709.2","96.93","106.3","20","90.33","2017/3/22 21:00:00","11059.8","4894.4","1128.6","49.47"
"5189","XH8082016050300141","439.2","541.1","686.8","636.9","128.1","145.47","20.83","90.03","2017/3/22 11:00:00","13451.1","6401.67","1534.5","81.2"
"5190","XH8082016050300141","485.9","568.33","629.6","711.97","86.07","95.87","19","92.17","2017/3/18 23:00:00","9704.6","4188","1046.63","51.27"
"5191","XH8082016050300141","454.33","623.87","587.3","784.8","57.07","60","20","89.87","2017/3/22 18:00:00","6546.57","2696.97","705.6","21.8"
"5192","XH8082016050300141","446.63","437.53","747.3","499.47","147.57","186.63","18.87","92.07","2017/3/19 6:00:00","12795.2","6596.03","1977.47","163.37"
"5193","XH8082016050300141","539.2","458","814.97","531.9","132.8","149","19","90.73","2017/3/22 8:00:00","14124.3","6627.2","1561.07","80.3"
"5194","XH8082016050300141","404.3","454.1","685.97","486.83","60","62.87","19.57","87.3","2017/3/25 6:00:00","6688.53","2935.33","745.43","21.17"
"5195","XH8082016050300141","406.97","510.03","670.97","581.37","101.03","112.67","21.77","86.8","2017/3/25 4:00:00","11087.43","5095.57","1210.23","53.83"
"5196","XH8082016050300141","438.8","501.93","784.17","538.6","70.47","78.83","23.03","83.73","2017/3/21 13:00:00","7785.87","3385.37","890.97","38.33"
