"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"2760","XHPROPM25IN1398A","0.916","19","15","33","27","30","2016/10/3"
"2761","XHPROPM25IN1398A","0.689","6","7","126","21","57","2016/10/2 16:00:00"
"2762","XHPROPM25IN1398A","1.055","46","11","43","28","59","2016/10/2 20:00:00"
"2763","XHPROPM25IN1398A","0.853","","18","22","27","41","2016/10/3 1:00:00"
"2764","XHPROPM25IN1398A","0.812","35","12","","29","41","2016/10/3 4:00:00"
"2765","XHPROPM25IN1398A","0.653","18","8","114","20","33","2016/10/2 17:00:00"
"2766","XHPROPM25IN1398A","1.228","55","13","13","30","81","2016/10/2 21:00:00"
"2767","XHPROPM25IN1398A","0.766","27","15","10","28","36","2016/10/3 6:00:00"
"2768","XHPROPM25IN1398A","0.836","29","18","11","28","34","2016/10/3 7:00:00"
"2769","XHPROPM25IN1398A","0.754","35","14","3","28","40","2016/10/3 5:00:00"
"2770","XHPROPM25IN1398A","0.7","19","8","28","13","32","2017/8/14"
"2771","XHPROPM25IN1398A","0.7","8","8","80","13","39","2017/8/12 18:00:00"
"2772","XHPROPM25IN1398A","0.7","13","8","36","11","23","2017/8/13 23:00:00"
"2773","XHPROPM25IN1398A","0.7","11","8","41","13","31","2017/8/13 21:00:00"
"2774","XHPROPM25IN1398A","0.7","18","10","27","13","23","2017/8/14 1:00:00"
"2775","XHPROPM25IN1398A","0.7","26","44","17","13","35","2017/8/14 2:00:00"
"2776","XHPROPM25IN1398A","0.7","9","8","70","11","31","2017/8/12 19:00:00"
"2777","XHPROPM25IN1398A","0.7","8","8","79","14","30","2017/8/12 17:00:00"
"2778","XHPROPM25IN1398A","0.7","13","8","52","15","29","2017/8/13 20:00:00"
"2779","XHPROPM25IN1398A","0.7","10","8","39","11","20","2017/8/13 22:00:00"
"2780","XHPROPM25IN1398A","0.7","","11","28","17","38","2017/8/13 2:00:00"
"2781","XHPROPM25IN1398A","0.7","19","11","28","12","43","2017/8/13"
"2782","XHPROPM25IN1398A","0.7","10","8","49","14","30","2017/8/12 21:00:00"
"2783","XHPROPM25IN1398A","0.8","11","11","65","19","21","2017/8/13 11:00:00"
"2784","XHPROPM25IN1398A","0.7","7","8","84","12","22","2017/8/13 15:00:00"
"2785","XHPROPM25IN1398A","0.7","10","8","66","16","36","2017/8/13 19:00:00"
"2786","XHPROPM25IN1398A","0.7","14","19","35","18","","2017/8/13 9:00:00"
"2787","XHPROPM25IN1398A","0.7","9","8","76","18","36","2017/8/13 13:00:00"
"2788","XHPROPM25IN1398A","0.6","6","8","79","14","32","2017/8/13 17:00:00"
"2789","XHPROPM25IN1398A","0.7","20","35","25","19","33","2017/8/13 7:00:00"
"2790","XHPROPM25IN1398A","0.7","27","40","14","15","40","2017/8/14 3:00:00"
"2791","XHPROPM25IN1398A","0.7","21","47","24","16","42","2017/8/13 5:00:00"
"2792","XHPROPM25IN1398A","","25","15","21","17","40","2017/8/13 3:00:00"
"2793","XHPROPM25IN1398A","0.7","16","","29","14","34","2017/8/13 1:00:00"
"2794","XHPROPM25IN1398A","0.7","7","9","75","18","31","2017/8/13 12:00:00"
"2795","XHPROPM25IN1398A","0.7","12","8","40","11","34","2017/8/12 22:00:00"
"2796","XHPROPM25IN1398A","0.7","15","9","33","11","34","2017/8/12 23:00:00"
"2797","XHPROPM25IN1398A","0.7","7","8","84","15","30","2017/8/13 14:00:00"
"2798","XHPROPM25IN1398A","0.7","5","8","78","12","21","2017/8/13 16:00:00"
"2799","XHPROPM25IN1398A","0.7","11","8","58","13","37","2017/8/12 20:00:00"
"2800","XHPROPM25IN1398A","0.8","16","21","28","17","22","2017/8/13 8:00:00"
"2801","XHPROPM25IN1398A","0.7","10","13","46","19","28","2017/8/13 10:00:00"
"2802","XHPROPM25IN1398A","0.7","9","9","78","16","34","2017/8/13 18:00:00"
"2803","XHPROPM25IN1398A","0.7","24","76","22","19","41","2017/8/13 6:00:00"
"2804","XHPROPM25IN1398A","0.7","21","17","","15","43","2017/8/13 4:00:00"
"2805","XHPROPM25IN1398A","0.7","21","14","28","15","34","2017/8/12 5:00:00"
"2806","XHPROPM25IN1398A","0.7","25","16","27","16","35","2017/8/12 7:00:00"
"2807","XHPROPM25IN1398A","0.7","11","13","48","15","20","2017/8/12 9:00:00"
"2808","XHPROPM25IN1398A","0.9","10","8","134","21","78","2017/8/9 16:00:00"
"2809","XHPROPM25IN1398A","0.7","31","16","29","17","44","2017/8/10 22:00:00"
"2810","XHPROPM25IN1398A","0.8","13","13","72","21","27","2017/8/11 11:00:00"
"2811","XHPROPM25IN1398A","0.9","20","13","28","21","39","2017/8/10 5:00:00"
"2812","XHPROPM25IN1398A","0.7","16","11","58","16","33","2017/8/10 20:00:00"
"2813","XHPROPM25IN1398A","0.8","22","48","34","23","46","2017/8/11 9:00:00"
"2814","XHPROPM25IN1398A","0.8","23","15","31","16","32","2017/8/11 22:00:00"
"2815","XHPROPM25IN1398A","0.7","27","14","26","18","40","2017/8/12"
"2816","XHPROPM25IN1398A","0.8","8","7","97","18","29","2017/8/9 14:00:00"
"2817","XHPROPM25IN1398A","0.9","28","37","17","16","39","2017/8/10 3:00:00"
"2818","XHPROPM25IN1398A","0.7","13","8","78","14","27","2017/8/10 18:00:00"
"2819","XHPROPM25IN1398A","0.8","30","72","19","22","46","2017/8/11 7:00:00"
"2820","XHPROPM25IN1398A","1.1","47","23","28","24","57","2017/8/11 20:00:00"
"2821","XHPROPM25IN1398A","1.1","15","11","100","20","26","2017/8/9 12:00:00"
"2822","XHPROPM25IN1398A","0.9","33","18","17","12","37","2017/8/10 1:00:00"
"2823","XHPROPM25IN1398A","","9","9","101","20","78","2017/8/10 16:00:00"
"2824","XHPROPM25IN1398A","1.2","65","11","18","13","32","2017/8/11 18:00:00"
"2825","XHPROPM25IN1398A","0.9","15","11","53","17","","2017/8/9 10:00:00"
"2826","XHPROPM25IN1398A","0.9","24","7","28","14","40","2017/8/9 23:00:00"
"2827","XHPROPM25IN1398A","0.7","27","21","22","19","54","2017/8/11 5:00:00"
"2828","XHPROPM25IN1398A","0.9","37","8","42","14","","2017/8/11 16:00:00"
"2829","XHPROPM25IN1398A","0.9","13","7","44","12","29","2017/8/9 21:00:00"
"2830","XHPROPM25IN1398A","0.9","10","8","97","21","31","2017/8/10 12:00:00"
"2831","XHPROPM25IN1398A","0.7","9","","94","17","","2017/8/10 14:00:00"
"2832","XHPROPM25IN1398A","","28","15","22","20","40","2017/8/11 3:00:00"
"2833","XHPROPM25IN1398A","0.7","20","14","28","18","37","2017/8/12 2:00:00"
"2834","XHPROPM25IN1398A","0.9","22","20","25","18","29","2017/8/9 8:00:00"
"2835","XHPROPM25IN1398A","0.9","10","6","72","14","35","2017/8/9 19:00:00"
"2836","XHPROPM25IN1398A","1","14","9","61","24","","2017/8/10 10:00:00"
"2837","XHPROPM25IN1398A","0.8","21","29","33","17","37","2017/8/11"
"2838","XHPROPM25IN1398A","0.7","7","8","89","21","93","2017/8/11 14:00:00"
"2839","XHPROPM25IN1398A","0.7","23","28","24","18","43","2017/8/12 4:00:00"
"2840","XHPROPM25IN1398A","0.7","23","15","27","15","37","2017/8/12 6:00:00"
"2841","XHPROPM25IN1398A","0.7","18","17","35","17","19","2017/8/12 8:00:00"
"2842","XHPROPM25IN1398A","0.7","11","11","58","16","23","2017/8/12 10:00:00"
"2843","XHPROPM25IN1398A","0.9","11","9","126","19","47","2017/8/9 17:00:00"
"2844","XHPROPM25IN1398A","1","20","22","30","24","31","2017/8/10 8:00:00"
"2845","XHPROPM25IN1398A","0.7","25","21","29","16","33","2017/8/10 23:00:00"
"2846","XHPROPM25IN1398A","0.8","26","","26","18","38","2017/8/11 1:00:00"
"2847","XHPROPM25IN1398A","0.7","10","11","97","21","27","2017/8/11 12:00:00"
"2848","XHPROPM25IN1398A","0.7","7","9","88","17","35","2017/8/12 12:00:00"
"2849","XHPROPM25IN1398A","1","30","18","18","26","56","2017/8/10 6:00:00"
"2850","XHPROPM25IN1398A","0.7","21","10","44","18","28","2017/8/10 21:00:00"
"2851","XHPROPM25IN1398A","0.7","8","9","87","16","28","2017/8/12 13:00:00"
"2852","XHPROPM25IN1398A","0.8","9","7","104","20","23","2017/8/9 15:00:00"
"2853","XHPROPM25IN1398A","0.9","24","23","21","19","40","2017/8/10 4:00:00"
"2854","XHPROPM25IN1398A","0.7","13","8","68","13","37","2017/8/10 19:00:00"
"2855","XHPROPM25IN1398A","0.8","23","26","27","22","42","2017/8/11 8:00:00"
"2856","XHPROPM25IN1398A","0.8","17","31","48","23","","2017/8/11 10:00:00"
"2857","XHPROPM25IN1398A","0.7","24","13","30","18","30","2017/8/11 23:00:00"
"2858","XHPROPM25IN1398A","0.7","26","17","23","18","36","2017/8/12 1:00:00"
"2859","XHPROPM25IN1398A","0.7","7","8","89","14","34","2017/8/12 14:00:00"
"2860","XHPROPM25IN1398A","0.8","10","9","97","18","30","2017/8/9 13:00:00"
"2861","XHPROPM25IN1398A","0.7","10","9","","17","48","2017/8/10 17:00:00"
"2862","XHPROPM25IN1398A","0.9","28","34","33","31","66","2017/8/11 21:00:00"
"2863","XHPROPM25IN1398A","0.9","25","7","27","13","45","2017/8/10"
"2864","XHPROPM25IN1398A","0.9","28","36","19","13","49","2017/8/10 2:00:00"
"2865","XHPROPM25IN1398A","0.8","24","51","26","19","36","2017/8/11 6:00:00"
"2866","XHPROPM25IN1398A","1.2","52","23","28","15","43","2017/8/11 19:00:00"
"2867","XHPROPM25IN1398A","0.7","6","8","79","13","18","2017/8/12 15:00:00"
"2868","XHPROPM25IN1398A","0.9","14","11","77","19","37","2017/8/9 11:00:00"
"2869","XHPROPM25IN1398A","0.9","19","7","34","14","20","2017/8/9 22:00:00"
"2870","XHPROPM25IN1398A","0.7","","9","103","18","52","2017/8/10 15:00:00"
"2871","XHPROPM25IN1398A","0.7","27","34","","22","54","2017/8/11 4:00:00"
"2872","XHPROPM25IN1398A","1.1","56","9","26","13","","2017/8/11 17:00:00"
"2873","XHPROPM25IN1398A","0.7","7","7","79","14","33","2017/8/12 16:00:00"
"2874","XHPROPM25IN1398A","0.9","17","13","37","15","","2017/8/9 9:00:00"
"2875","XHPROPM25IN1398A","0.9","11","9","84","21","","2017/8/10 11:00:00"
"2876","XHPROPM25IN1398A","0.7","8","7","98","17","32","2017/8/10 13:00:00"
"2877","XHPROPM25IN1398A","0.8","18","8","62","17","65","2017/8/11 15:00:00"
"2878","XHPROPM25IN1398A","0.7","10","10","74","17","","2017/8/12 11:00:00"
"2879","XHPROPM25IN1398A","0.9","12","7","56","14","31","2017/8/9 20:00:00"
"2880","XHPROPM25IN1398A","1","15","10","45","24","","2017/8/10 9:00:00"
"2881","XHPROPM25IN1398A","0.7","","16","25","17","43","2017/8/11 2:00:00"
"2882","XHPROPM25IN1398A","0.7","23","17","25","19","36","2017/8/12 3:00:00"
"2883","XHPROPM25IN1398A","0.9","11","7","97","17","36","2017/8/9 18:00:00"
"2884","XHPROPM25IN1398A","1","25","85","24","27","57","2017/8/10 7:00:00"
"2885","XHPROPM25IN1398A","0.7","8","9","102","20","34","2017/8/11 13:00:00"
"2886","XHPROPM25IN1398A","0.7","14","15","34","23","","2017/8/14 9:00:00"
"2887","XHPROPM25IN1398A","0.8","19","23","22","23","29","2017/8/14 8:00:00"
"2888","XHPROPM25IN1398A","0.7","12","10","92","25","27","2017/8/14 12:00:00"
"2889","XHPROPM25IN1398A","0.7","9","9","99","23","41","2017/8/14 13:00:00"
"2890","XHPROPM25IN1398A","0.7","6","8","88","19","34","2017/8/14 14:00:00"
"2891","XHPROPM25IN1398A","0.7","30","15","11","20","45","2017/8/14 5:00:00"
"2892","XHPROPM25IN1398A","0.8","27","70","14","22","46","2017/8/14 7:00:00"
"2893","XHPROPM25IN1398A","0.7","12","10","45","22","30","2017/8/14 10:00:00"
"2894","XHPROPM25IN1398A","0.7","10","10","69","22","","2017/8/14 11:00:00"
"2895","XHPROPM25IN1398A","0.7","25","124","17","21","46","2017/8/14 6:00:00"
"2896","XHPROPM25IN1398A","1.1","75","17","6","30","56","2017/9/30"
"2897","XHPROPM25IN1398A","1","62","","6","26","61","2017/9/30 1:00:00"
"2898","XHPROPM25IN1398A","1.33","135","9","10","107","162","2017/1/6 23:00:00"
"2899","XHPROPM25IN1398A","0.725","","15","7","125","212","2017/1/7 2:00:00"
"2900","XHPROPM25IN1398A","0.427","","7","7","128","196","2017/1/7 3:00:00"
"2901","XHPROPM25IN1398A","1.536","151","9","6","108","171","2017/1/6 22:00:00"
"2902","XHPROPM25IN1398A","1.467","114","8","35","122","227","2017/1/6 21:00:00"
"2903","XHPROPM25IN1398A","1.315","110","8","20","117","147","2017/1/7"
"2904","XHPROPM25IN1398A","0.897","63","","11","133","221","2017/1/7 1:00:00"
"2905","XHPROPM25IN1398A","0.874","33","7","56","51","86","2017/1/7 19:00:00"
"2906","XHPROPM25IN1398A","0.815","29","7","65","47","76","2017/1/7 18:00:00"
"2907","XHPROPM25IN1398A","0.972","42","10","124","79","110","2017/1/3 18:00:00"
"2908","XHPROPM25IN1398A","1.345","100","7","3","101","153","2017/1/4 2:00:00"
"2909","XHPROPM25IN1398A","1.442","64","12","8","102","110","2017/1/4 9:00:00"
"2910","XHPROPM25IN1398A","0.757","","14","33","88","109","2017/1/4 12:00:00"
"2911","XHPROPM25IN1398A","1.732","108","10","52","154","239","2017/1/4 19:00:00"
"2912","XHPROPM25IN1398A","1.113","70","9","3","69","93","2017/1/1 7:00:00"
"2913","XHPROPM25IN1398A","1.371","82","11","5","132","139","2017/1/2 7:00:00"
"2914","XHPROPM25IN1398A","2.727","121","13","5","61","154","2017/1/2 20:00:00"
"2915","XHPROPM25IN1398A","1.006","46","13","79","64","84","2017/1/3 13:00:00"
"2916","XHPROPM25IN1398A","1.297","74","8","45","86","135","2017/1/3 21:00:00"
"2917","XHPROPM25IN1398A","2.056","119","8","7","98","135","2017/1/3 23:00:00"
"2918","XHPROPM25IN1398A","1.335","86","7","2","100","141","2017/1/4 4:00:00"
"2919","XHPROPM25IN1398A","1.017","43","16","102","48","625","2017/1/2 18:00:00"
"2920","XHPROPM25IN1398A","1.409","65","12","5","128","158","2017/1/4 7:00:00"
"2921","XHPROPM25IN1398A","1.21","84","10","85","133","189","2017/1/4 18:00:00"
"2922","XHPROPM25IN1398A","1.676","114","10","32","174","257","2017/1/4 20:00:00"
"2923","XHPROPM25IN1398A","0.692","32","11","91","40","66","2016/12/30 16:00:00"
"2924","XHPROPM25IN1398A","0.808","25","10","131","57","87","2017/1/3 16:00:00"
"2925","XHPROPM25IN1398A","0.761","36","15","77","45","51","2016/12/30 14:00:00"
"2926","XHPROPM25IN1398A","1.333","77","9","14","51","103","2017/1/2 23:00:00"
"2927","XHPROPM25IN1398A","1.373","70","9","7","65","","2017/1/3 10:00:00"
"2928","XHPROPM25IN1398A","1.349","90","7","3","104","154","2017/1/4 3:00:00"
"2929","XHPROPM25IN1398A","0.95","48","12","91","88","134","2017/1/4 15:00:00"
"2930","XHPROPM25IN1398A","0.746","29","16","75","41","51","2016/12/30 11:00:00"
"2931","XHPROPM25IN1398A","0.588","37","","32","44","50","2016/12/30 1:00:00"
"2932","XHPROPM25IN1398A","1.293","70","15","57","60","90","2016/12/30 19:00:00"
"2933","XHPROPM25IN1398A","1.244","89","12","20","64","92","2016/12/30 22:00:00"
"2934","XHPROPM25IN1398A","0.9","39","17","155","88","93","2017/1/1 17:00:00"
"2935","XHPROPM25IN1398A","0.847","34","14","148","76","78","2017/1/1 16:00:00"
"2936","XHPROPM25IN1398A","1.562","81","10","4","98","118","2017/1/2 9:00:00"
"2937","XHPROPM25IN1398A","1.287","79","12","16","73","89","2017/1/3 11:00:00"
"2938","XHPROPM25IN1398A","0.953","39","14","102","68","80","2017/1/3 14:00:00"
"2939","XHPROPM25IN1398A","1.753","110","7","5","101","162","2017/1/4"
"2940","XHPROPM25IN1398A","1.235","82","10","3","109","139","2017/1/2 5:00:00"
"2941","XHPROPM25IN1398A","1.698","89","11","70","98","136","2017/1/3 19:00:00"
"2942","XHPROPM25IN1398A","1.281","59","15","19","99","","2017/1/4 10:00:00"
"2943","XHPROPM25IN1398A","0.825","46","14","","80","102","2017/1/4 13:00:00"
"2944","XHPROPM25IN1398A","1.317","95","9","30","182","260","2017/1/4 21:00:00"
"2945","XHPROPM25IN1398A","0.779","38","11","90","45","61","2016/12/30 17:00:00"
"2946","XHPROPM25IN1398A","1.195","88","9","5","100","131","2017/1/2 4:00:00"
"2947","XHPROPM25IN1398A","0.934","38","16","124","58","88","2017/1/2 16:00:00"
"2948","XHPROPM25IN1398A","1.275","82","8","2","103","136","2017/1/4 5:00:00"
"2949","XHPROPM25IN1398A","1.556","65","11","4","112","140","2017/1/4 8:00:00"
"2950","XHPROPM25IN1398A","1.066","45","16","35","82","101","2017/1/4 11:00:00"
"2951","XHPROPM25IN1398A","0.959","44","10","126","90","129","2017/1/4 17:00:00"
"2952","XHPROPM25IN1398A","1.48","95","8","23","95","132","2017/1/3 22:00:00"
"2953","XHPROPM25IN1398A","1.348","79","10","3","109","151","2017/1/2 8:00:00"
"2954","XHPROPM25IN1398A","2.235","108","15","42","58","134","2017/1/2 19:00:00"
"2955","XHPROPM25IN1398A","1.196","74","12","39","75","98","2017/1/3 12:00:00"
"2956","XHPROPM25IN1398A","0.855","31","10","134","67","95","2017/1/3 17:00:00"
"2957","XHPROPM25IN1398A","1.521","105","7","5","98","144","2017/1/4 1:00:00"
"2958","XHPROPM25IN1398A","1.698","112","9","10","172","279","2017/1/4 22:00:00"
"2959","XHPROPM25IN1398A","2.194","120","8","4","161","255","2017/1/4 23:00:00"
"2960","XHPROPM25IN1398A","0.742","32","12","87","42","64","2016/12/30 15:00:00"
"2961","XHPROPM25IN1398A","0.92","53","11","106","86","138","2017/1/4 16:00:00"
"2962","XHPROPM25IN1398A","0.891","36","17","66","58","","2016/12/30 12:00:00"
"2963","XHPROPM25IN1398A","0.99","51","19","106","53","184","2017/1/2 17:00:00"
"2964","XHPROPM25IN1398A","0.79","27","12","119","48","72","2017/1/3 15:00:00"
"2965","XHPROPM25IN1398A","1.354","92","9","41","92","140","2017/1/3 20:00:00"
"2966","XHPROPM25IN1398A","1.528","74","9","4","128","161","2017/1/4 6:00:00"
"2967","XHPROPM25IN1398A","1.901","106","8","4","145","211","2017/1/5"
"2968","XHPROPM25IN1398A","0.867","39","17","66","49","96","2016/12/30 13:00:00"
"2969","XHPROPM25IN1398A","1.38","89","9","4","102","170","2017/1/2 3:00:00"
"2970","XHPROPM25IN1398A","1.027","60","15","59","93","126","2017/1/4 14:00:00"
"2971","XHPROPM25IN1398A","0.767","42","13","88","47","90","2016/12/30 18:00:00"
"2972","XHPROPM25IN1398A","1.155","73","14","44","67","88","2016/12/30 21:00:00"
"2973","XHPROPM25IN1398A","1.367","80","14","44","68","94","2016/12/30 20:00:00"
"2974","XHPROPM25IN1398A","1.605","84","13","7","122","175","2017/1/7 9:00:00"
"2975","XHPROPM25IN1398A","1.124","75","8","22","70","127","2017/1/7 21:00:00"
"2976","XHPROPM25IN1398A","1.746","102","10","7","149","208","2017/1/7 7:00:00"
"2977","XHPROPM25IN1398A","1.227","79","7","10","65","105","2017/1/7 22:00:00"
"2978","XHPROPM25IN1398A","","49","5","","136","191","2017/1/7 4:00:00"
"2979","XHPROPM25IN1398A","0.74","23","8","80","44","66","2017/1/7 16:00:00"
"2980","XHPROPM25IN1398A","1.548","106","8","5","157","204","2017/1/7 5:00:00"
"2981","XHPROPM25IN1398A","1.279","72","13","14","100","158","2017/1/7 10:00:00"
"2982","XHPROPM25IN1398A","0.721","30","12","57","49","56","2017/1/7 13:00:00"
"2983","XHPROPM25IN1398A","1.026","48","7","42","61","90","2017/1/7 20:00:00"
"2984","XHPROPM25IN1398A","1.224","85","8","3","64","97","2017/1/7 23:00:00"
"2985","XHPROPM25IN1398A","0.723","29","10","64","","50","2017/1/7 14:00:00"
"2986","XHPROPM25IN1398A","1.615","90","12","6","135","167","2017/1/7 8:00:00"
"2987","XHPROPM25IN1398A","0.886","42","14","44","65","81","2017/1/7 12:00:00"
"2988","XHPROPM25IN1398A","0.738","22","8","78","44","77","2017/1/7 17:00:00"
"2989","XHPROPM25IN1398A","1.851","106","10","6","165","234","2017/1/7 6:00:00"
"2990","XHPROPM25IN1398A","0.686","22","9","74","42","44","2017/1/7 15:00:00"
"2991","XHPROPM25IN1398A","1.052","61","13","25","89","116","2017/1/7 11:00:00"
"2992","XHPROPM25IN1398A","1.541","106","11","24","202","298","2017/1/5 22:00:00"
"2993","XHPROPM25IN1398A","1.336","71","6","3","114","151","2017/1/5 5:00:00"
"2994","XHPROPM25IN1398A","1.912","110","12","59","225","333","2017/1/5 20:00:00"
"2995","XHPROPM25IN1398A","1.56","68","8","11","149","167","2017/1/6 10:00:00"
"2996","XHPROPM25IN1398A","1.526","83","12","119","","243","2017/1/6 13:00:00"
"2997","XHPROPM25IN1398A","1.058","51","7","110","115","152","2017/1/6 18:00:00"
"2998","XHPROPM25IN1398A","1.273","64","6","3","116","140","2017/1/5 6:00:00"
"2999","XHPROPM25IN1398A","1.405","59","7","5","137","146","2017/1/6 8:00:00"
"3000","XHPROPM25IN1398A","1.831","112","10","45","195","231","2017/1/6 12:00:00"
"3001","XHPROPM25IN1398A","1.323","70","8","86","125","174","2017/1/6 20:00:00"
"3002","XHPROPM25IN1398A","1.894","75","7","4","130","147","2017/1/5 10:00:00"
"3003","XHPROPM25IN1398A","1.612","65","7","3","109","143","2017/1/5 9:00:00"
"3004","XHPROPM25IN1398A","1.595","90","8","3","167","248","2017/1/6 3:00:00"
"3005","XHPROPM25IN1398A","0.815","49","","14","143","199","2017/1/5 1:00:00"
"3006","XHPROPM25IN1398A","1.257","66","7","3","143","167","2017/1/6 6:00:00"
"3007","XHPROPM25IN1398A","1.3","49","14","195","170","210","2017/1/6 14:00:00"
"3008","XHPROPM25IN1398A","1.248","65","8","103","135","170","2017/1/5 18:00:00"
"3009","XHPROPM25IN1398A","1.696","124","11","3","189","296","2017/1/6 1:00:00"
"3010","XHPROPM25IN1398A","1.407","78","8","3","161","210","2017/1/6 4:00:00"
"3011","XHPROPM25IN1398A","1.05","53","6","","119","160","2017/1/5 4:00:00"
"3012","XHPROPM25IN1398A","1.286","62","13","111","135","214","2017/1/5 14:00:00"
"3013","XHPROPM25IN1398A","1.041","43","9","153","87","108","2017/1/5 16:00:00"
"3014","XHPROPM25IN1398A","1.607","106","10","17","190","254","2017/1/5 23:00:00"
"3015","XHPROPM25IN1398A","1.843","98","8","13","174","178","2017/1/6 11:00:00"
"3016","XHPROPM25IN1398A","1.23","61","6","2","114","138","2017/1/5 7:00:00"
"3017","XHPROPM25IN1398A","1.529","96","12","48","231","357","2017/1/5 21:00:00"
"3018","XHPROPM25IN1398A","1.176","40","13","201","131","155","2017/1/6 15:00:00"
"3019","XHPROPM25IN1398A","0.994","44","10","160","95","140","2017/1/6 16:00:00"
"3020","XHPROPM25IN1398A","0.664","","15","7","134","199","2017/1/5 2:00:00"
"3021","XHPROPM25IN1398A","1.733","78","11","106","181","247","2017/1/5 19:00:00"
"3022","XHPROPM25IN1398A","1.897","106","9","4","186","277","2017/1/6 2:00:00"
"3023","XHPROPM25IN1398A","1.562","56","8","10","137","152","2017/1/6 9:00:00"
"3024","XHPROPM25IN1398A","1.771","96","14","44","177","237","2017/1/5 12:00:00"
"3025","XHPROPM25IN1398A","0.986","49","8","123","85","138","2017/1/5 17:00:00"
"3026","XHPROPM25IN1398A","0.833","42","8","113","75","107","2017/1/6 17:00:00"
"3027","XHPROPM25IN1398A","1.314","62","7","3","132","154","2017/1/6 7:00:00"
"3028","XHPROPM25IN1398A","1.17","51","11","147","107","125","2017/1/5 15:00:00"
"3029","XHPROPM25IN1398A","1.361","63","6","3","106","126","2017/1/5 8:00:00"
"3030","XHPROPM25IN1398A","1.621","89","14","82","171","251","2017/1/5 13:00:00"
"3031","XHPROPM25IN1398A","1.738","103","11","15","199","254","2017/1/6"
"3032","XHPROPM25IN1398A","1.26","71","8","3","148","192","2017/1/6 5:00:00"
"3033","XHPROPM25IN1398A","1.331","54","7","109","124","185","2017/1/6 19:00:00"
"3034","XHPROPM25IN1398A","2.02","94","8","6","133","168","2017/1/5 11:00:00"
"3035","XHPROPM25IN1398A","","66","6","6","132","192","2017/1/5 3:00:00"
"3036","XHPROPM25IN1398A","0.744","46","18","35","45","62","2016/12/30 7:00:00"
"3037","XHPROPM25IN1398A","1.61","92","9","4","77","112","2017/1/1"
"3038","XHPROPM25IN1398A","1.373","71","12","4","78","99","2017/1/1 9:00:00"
"3039","XHPROPM25IN1398A","1.538","79","12","6","111","122","2017/1/2 10:00:00"
"3040","XHPROPM25IN1398A","0.963","74","8","3","62","98","2016/12/31 2:00:00"
"3041","XHPROPM25IN1398A","0.77","34","15","116","52","61","2016/12/31 15:00:00"
"3042","XHPROPM25IN1398A","1.699","97","10","12","112","155","2017/1/2 1:00:00"
"3043","XHPROPM25IN1398A","1.11","70","8","3","68","85","2017/1/1 5:00:00"
"3044","XHPROPM25IN1398A","1.15","68","26","39","82","94","2017/1/1 11:00:00"
"3045","XHPROPM25IN1398A","2.014","120","10","4","110","160","2017/1/2"
"3046","XHPROPM25IN1398A","1.55","133","12","4","106","134","2017/1/1 23:00:00"
"3047","XHPROPM25IN1398A","1.64","97","9","4","109","167","2017/1/2 2:00:00"
"3048","XHPROPM25IN1398A","0.899","76","8","13","49","78","2017/1/3"
"3049","XHPROPM25IN1398A","0.701","42","22","43","45","63","2016/12/30 5:00:00"
"3050","XHPROPM25IN1398A","1.336","89","9","4","64","91","2016/12/30 23:00:00"
"3051","XHPROPM25IN1398A","0.81","44","17","77","52","72","2016/12/31 13:00:00"
"3052","XHPROPM25IN1398A","1.11","73","9","3","66","99","2017/1/1 6:00:00"
"3053","XHPROPM25IN1398A","0.964","50","23","68","70","84","2017/1/1 12:00:00"
"3054","XHPROPM25IN1398A","0.674","47","","10","52","84","2017/1/3 1:00:00"
"3055","XHPROPM25IN1398A","0.48","","16","28","40","51","2016/12/30 2:00:00"
"3056","XHPROPM25IN1398A","1.09","58","18","130","99","138","2017/1/1 18:00:00"
"3057","XHPROPM25IN1398A","1.121","58","22","93","79","130","2017/1/2 14:00:00"
"3058","XHPROPM25IN1398A","0.793","62","6","3","48","64","2017/1/3 6:00:00"
"3059","XHPROPM25IN1398A","0.8","36","19","62","47","58","2016/12/30 10:00:00"
"3060","XHPROPM25IN1398A","1","66","17","21","61","87","2016/12/31 11:00:00"
"3061","XHPROPM25IN1398A","1.218","113","11","19","65","116","2016/12/31 20:00:00"
"3062","XHPROPM25IN1398A","0.825","59","","7","70","104","2017/1/1 1:00:00"
"3063","XHPROPM25IN1398A","0.864","62","6","","65","102","2017/1/1 4:00:00"
"3064","XHPROPM25IN1398A","1.543","90","16","20","122","126","2017/1/2 11:00:00"
"3065","XHPROPM25IN1398A","0.714","52","6","","47","85","2017/1/3 4:00:00"
"3066","XHPROPM25IN1398A","","32","14","32","40","52","2016/12/30 3:00:00"
"3067","XHPROPM25IN1398A","1.002","69","7","4","57","85","2016/12/31 3:00:00"
"3068","XHPROPM25IN1398A","1.268","77","47","48","109","124","2017/1/2 12:00:00"
"3069","XHPROPM25IN1398A","0.932","56","18","27","49","62","2016/12/30 8:00:00"
"3070","XHPROPM25IN1398A","1.142","60","12","9","58","","2016/12/31 9:00:00"
"3071","XHPROPM25IN1398A","0.898","55","15","99","58","90","2016/12/31 18:00:00"
"3072","XHPROPM25IN1398A","1.474","84","23","12","91","121","2017/1/1 10:00:00"
