"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"2185","XH808A417010801273","465.97","1527.17","364","1712.2","17.73","20.63","20","60.87","2017/8/29 20:00:00","2362.97","981.07","259.9","32.4"
"2186","XH808A417010801273","394.77","1162.87","593.13","1244.83","16.37","18.2","14","83.37","2017/8/29 3:00:00","2077.87","868.4","230.07","25.53"
"2187","XH808A417010801273","444.67","1412.57","412.93","1608.9","15.03","17.1","20","57.63","2017/8/29 18:00:00","2058.83","845.07","219.67","26.23"
"2188","XH808A417010801273","449.17","1421.1","348.23","1601.17","7.47","9.53","16","71.77","2017/8/28 18:00:00","1184.27","402.43","121.63","24.13"
"2189","XH808A417010801273","412.07","1333.2","424.3","1518.43","5.03","5.2","16","71.9","2017/8/28 17:00:00","969.4","277.13","69.4","7.4"
"2190","XH808A417010801273","384.7","1119.87","644.87","1196.87","19.13","20.9","14","82.6","2017/8/29 4:00:00","2369","1010.13","258.77","23.2"
"2191","XH808A417010801273","405.53","1189.13","582.2","1269.7","17.63","20.43","14","82.3","2017/8/29 2:00:00","2190.9","932.03","252.2","30.77"
"2192","XH808A417010801273","417.97","1299","568.43","1402.67","13.87","15.77","18.9","68.3","2017/8/29 23:00:00","1969.33","774.93","198.97","24.03"
"2193","XH808A417010801273","420.8","1340.73","417.3","1452.77","20.97","23.63","14","82.03","2017/8/29 7:00:00","2591.93","1119.07","283.6","29.4"
"2194","XH808A417010801273","458.97","1278.63","565.2","1406.47","18.57","21.23","17.73","68.27","2017/8/29 12:00:00","2429.93","1016.77","259.3","29.83"
"2195","XH808A417010801273","420.03","1231.03","627.53","1301.43","16.83","19.3","18","71.4","2017/8/30","2322.83","954.13","241.37","28"
