"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"150","XH8082016072000558","380.37","1086.8","221.07","982.5","35.83","37.13","24.07","57.33","2017/8/13 11:00:00","3498.8","1356.7","206.63","13.5"
"151","XH8082016072000558","373.67","858.87","481.3","692.87","20.67","23.6","23.33","53.6","2017/8/14 2:00:00","1841.83","720.97","144.53","16.43"
"152","XH8082016072000558","433.57","1059.87","297.03","1024.67","26","33.03","24.13","45.33","2017/8/11 10:00:00","2142.43","873.97","204.37","31"
"153","XH8082016072000558","365.53","1064.97","369.67","858.17","21.27","24.03","26.3","43.17","2017/8/13 23:00:00","2001.07","770.7","141.57","14.67"
"154","XH8082016072000558","370.03","961.87","428.37","781.27","17.47","20.7","25.4","46.97","2017/8/14","1656.83","614.8","122.23","14.93"
"155","XH8082016072000558","360.03","1756.7","19.57","1321.33","9.03","10.47","35.17","28.67","2017/8/13 16:00:00","1090.6","314.87","54.3","5.13"
"156","XH8082016072000558","353","1009.97","276.07","837.83","7.9","9.6","23.97","38.1","2017/8/11 2:00:00","808.43","281.67","65.47","8.43"
"157","XH8082016072000558","345.37","1213.47","122.73","1004.77","5.23","6.43","25","34","2017/8/10 23:00:00","618.03","192.13","45.1","6.4"
"158","XH8082016072000558","399.5","1304.57","138.83","1277.3","22.2","27.1","26.43","38.93","2017/8/11 11:00:00","2008.07","790.87","161.93","20.67"
"159","XH8082016072000558","373.23","1292.8","72.43","1177","34.37","35.17","24","55.57","2017/8/13 12:00:00","3296.07","1285.73","198.63","11.03"
"160","XH8082016072000558","355.37","1629.43","72.9","1153.77","8.43","9.73","34.07","28.5","2017/8/13 18:00:00","1135.37","276.43","53","6"
"161","XH8082016072000558","383.2","958.5","287.47","878","43.8","45.6","22.77","64","2017/8/13 10:00:00","4137.73","1626.87","258.63","17.47"
"162","XH8082016072000558","357.63","913.3","381.77","765.9","11.03","14.77","23","41.43","2017/8/11 3:00:00","969.7","382.2","96.37","16.3"
"163","XH8082016072000558","382.53","748.23","506.87","649.23","16.5","20.5","21","52.63","2017/8/11 7:00:00","1366","557","138","19.8"
"164","XH8082016072000558","392.1","753.03","500.5","663.9","20.33","24.07","20.07","62.8","2017/8/14 8:00:00","1758.13","704.93","154.27","20.63"
"165","XH8082016072000558","360","829.2","480.57","687.77","15.3","20.67","22","46.77","2017/8/11 5:00:00","1229.93","514.37","140.63","24.87"
"166","XH8082016072000558","363.33","746.9","391.5","696.2","40","40.23","18","80.17","2017/8/13 5:00:00","3926.13","1506.6","223.73","10.73"
"167","XH8082016072000558","363.07","780.9","494.47","644.5","16.67","20.67","21.63","50.13","2017/8/11 6:00:00","1395.77","564.4","133.4","18.9"
"168","XH8082016072000558","374.73","1451.03","39.23","1349.3","16.33","19.2","26.5","36.77","2017/8/11 12:00:00","1516","577.2","116","13.47"
"169","XH8082016072000558","359.2","1608.37","23.9","1246.4","14.5","15.87","32.1","32.87","2017/8/12 18:00:00","1550.63","472.23","85.07","8"
"170","XH8082016072000558","358.6","864.2","433.47","725.63","12.93","17.13","22.47","43.9","2017/8/11 4:00:00","1056.07","429.6","110.33","17.57"
"171","XH8082016072000558","358.57","1367.9","80.2","1082.97","12.67","14.53","29.3","34.87","2017/8/12 19:00:00","1288.4","450.23","85.47","8.63"
"172","XH8082016072000558","354.13","897.9","195.03","752.37","15.7","16.8","19.5","76.33","2017/8/12 22:00:00","1551.03","603.63","104.87","9.33"
"173","XH8082016072000558","365.6","1575.3","21.37","1417.83","16.97","19.17","29.23","34.63","2017/8/14 14:00:00","1654.4","601","105.67","10.13"
"174","XH8082016072000558","370.93","749.03","398.9","698","37.33","37.87","18.73","77.33","2017/8/13 8:00:00","3536.57","1382.9","220.4","12.9"
"175","XH8082016072000558","370.47","1535.1","21.57","1416.1","24.93","27.9","27.43","38.47","2017/8/14 13:00:00","2209.13","845.57","161.17","14.67"
"176","XH8082016072000558","351","914.7","392.13","755.07","16","18.73","23.53","48.2","2017/8/15 4:00:00","1481.6","561.3","114.53","14.03"
"177","XH8082016072000558","374.6","796.87","419.63","719.57","19.37","24.43","21.87","56","2017/8/15 7:00:00","1686.53","677.1","151.73","23.23"
"178","XH8082016072000558","351.5","1701.17","34.9","1257.8","7.2","9.17","33.67","25.23","2017/8/11 17:00:00","886.13","248.8","55.6","8.3"
"179","XH8082016072000558","366.03","1442.67","69.73","1254.6","19.43","22","27.87","40.3","2017/8/15 13:00:00","1846.7","676.73","120.73","11.43"
"180","XH8082016072000558","368.17","777.37","532.77","639.2","15.3","17","21.9","57.47","2017/8/14 4:00:00","1459.53","550.5","108.63","11.73"
"181","XH8082016072000558","345.33","1855.73","20.77","1294.23","9.83","11.9","37.33","23.8","2017/8/15 16:00:00","1258.43","374.4","61.07","6.57"
"182","XH8082016072000558","355.63","1502.53","44.3","1281.9","9.4","10.07","29.17","30.47","2017/8/15 14:00:00","1129.73","365.43","59.47","5.37"
"183","XH8082016072000558","345","1397.1","94.67","1048.5","9.57","12","29.07","28.3","2017/8/10 21:00:00","1132.5","319.67","70.83","10.9"
