"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","RECEIVETIME"
"5217","XHPRO1193A","1.493","62","3","13","18","51","2017/9/6 23:00:00"
"5218","XHPRO1193A","1.567","58","2","10","15","26","2017/9/7 1:00:00"
"5219","XHPRO1193A","0.567","16","1","86","","","2017/9/6 14:00:00"
"5220","XHPRO1193A","1.32","69","5","22","16","16","2017/9/6 21:00:00"
"5221","XHPRO1193A","0.635","14","2","118","16","36","2017/9/7 14:00:00"
"5222","XHPRO1193A","0.626","27","3","","8","46","2017/9/6 17:00:00"
"5223","XHPRO1193A","0.758","29","2","64","11","15","2017/9/6 19:00:00"
"5224","XHPRO1193A","0.712","19","2","82","20","62","2017/9/7 10:00:00"
"5225","XHPRO1193A","1.606","31","22","7","34","70","2017/9/7 8:00:00"
"5226","XHPRO1193A","1.527","36","4","15","18","40","2017/9/7 4:00:00"
"5227","XHPRO1193A","2.117","28","26","10","30","27","2017/9/7 6:00:00"
"5228","XHPRO1193A","0.845","31","2","29","18","62","2017/9/5 23:00:00"
"5229","XHPRO1193A","1.621","55","2","17","28","43","2017/9/7"
"5230","XHPRO1193A","1.605","53","1","12","17","44","2017/9/7 2:00:00"
"5231","XHPRO1193A","0.651","15","1","117","20","42","2017/9/7 15:00:00"
"5232","XHPRO1193A","","","","76","5","25","2017/9/6 16:00:00"
"5233","XHPRO1193A","0.666","13","1","121","25","37","2017/9/7 13:00:00"
"5234","XHPRO1193A","0.69","27","6","64","3","26","2017/9/6 18:00:00"
"5235","XHPRO1193A","0.97","40","4","53","8","28","2017/9/6 20:00:00"
"5236","XHPRO1193A","1.439","64","5","16","16","63","2017/9/6 22:00:00"
"5237","XHPRO1193A","0.558","17","2","84","","","2017/9/6 15:00:00"
"5238","XHPRO1193A","0.856","41","5","25","16","65","2017/9/5 22:00:00"
"5239","XHPRO1193A","1.794","36","24","28","103","91","2016/12/21 18:00:00"
"5240","XHPRO1193A","1.946","40","28","23","111","133","2016/12/21 19:00:00"
"5241","XHPRO1193A","3.005","58","27","5","76","121","2016/12/21 14:00:00"
"5242","XHPRO1193A","3.152","67","18","3","94","104","2016/12/21 13:00:00"
"5243","XHPRO1193A","1.488","24","29","16","83","121","2016/12/21 6:00:00"
"5244","XHPRO1193A","2.687","70","22","4","47","32","2016/12/21 12:00:00"
"5245","XHPRO1193A","1.422","36","27","15","48","48","2016/12/21 11:00:00"
"5246","XHPRO1193A","0.746","12","19","16","69","121","2016/12/21 3:00:00"
"5247","XHPRO1193A","1.768","35","30","9","63","72","2016/12/21 10:00:00"
"5248","XHPRO1193A","1.568","33","28","14","97","127","2016/12/21 7:00:00"
"5249","XHPRO1193A","2.644","51","24","11","96","131","2016/12/21 15:00:00"
"5250","XHPRO1193A","0.797","13","32","16","58","113","2016/12/21 4:00:00"
"5251","XHPRO1193A","1.157","24","26","17","87","126","2016/12/21 8:00:00"
"5252","XHPRO1193A","2.052","36","21","21","104","116","2016/12/21 16:00:00"
"5253","XHPRO1193A","0.943","13","31","16","68","96","2016/12/21 5:00:00"
"5254","XHPRO1193A","1.801","37","19","24","101","124","2016/12/21 17:00:00"
"5255","XHPRO1193A","1.529","38","30","9","66","99","2016/12/21 9:00:00"
"5256","XHPRO1193A","1.58","52","41","11","169","150","2017/2/23 9:00:00"
"5257","XHPRO1193A","1.46","65","21","18","142","122","2017/2/22 19:00:00"
"5258","XHPRO1193A","1.224","35","21","29","146","118","2017/2/22 17:00:00"
"5259","XHPRO1193A","1.757","36","24","13","129","118","2017/2/23 4:00:00"
"5260","XHPRO1193A","1.524","55","38","10","180","167","2017/2/23 8:00:00"
"5261","XHPRO1193A","1.448","49","19","13","130","108","2017/2/22 22:00:00"
"5262","XHPRO1193A","1.535","33","16","15","162","141","2017/2/23 2:00:00"
"5263","XHPRO1193A","1.573","53","136","12","156","132","2017/2/23 6:00:00"
"5264","XHPRO1193A","1.557","49","23","13","156","143","2017/2/23"
"5265","XHPRO1193A","1.353","49","24","30","130","129","2017/2/22 18:00:00"
"5266","XHPRO1193A","1.475","68","21","13","142","144","2017/2/22 20:00:00"
"5267","XHPRO1193A","1.366","27","17","17","143","140","2017/2/23 3:00:00"
"5268","XHPRO1193A","1.436","36","135","14","154","112","2017/2/23 5:00:00"
"5269","XHPRO1193A","1.664","60","56","10","175","167","2017/2/23 7:00:00"
"5270","XHPRO1193A","2.04","52","53","14","192","168","2017/2/23 10:00:00"
"5271","XHPRO1193A","1.408","53","20","18","141","121","2017/2/22 21:00:00"
"5272","XHPRO1193A","1.661","56","20","12","139","119","2017/2/22 23:00:00"
"5273","XHPRO1193A","1.524","46","19","13","162","150","2017/2/23 1:00:00"
"5274","XHPRO1193A","2.252","38","17","27","33","91","2017/8/30 7:00:00"
"5275","XHPRO1193A","2.144","34","9","36","43","87","2017/8/30 8:00:00"
"5276","XHPRO1193A","2.078","31","18","34","17","43","2017/8/30 1:00:00"
"5277","XHPRO1193A","0.541","38","17","30","63","97","2017/3/14 4:00:00"
"5278","XHPRO1193A","1.889","32","5","42","33","54","2017/8/30 9:00:00"
"5279","XHPRO1193A","1.427","27","12","42","3","19","2017/8/30"
"5280","XHPRO1193A","2.705","44","32","19","54","79","2017/8/30 6:00:00"
"5281","XHPRO1193A","0.746","41","25","22","82","111","2017/3/14 6:00:00"
"5282","XHPRO1193A","0.901","54","38","19","80","114","2017/3/14 7:00:00"
"5283","XHPRO1193A","2.846","40","25","18","35","121","2017/8/30 3:00:00"
"5284","XHPRO1193A","1.008","28","8","28","55","112","2017/8/30 4:00:00"
"5285","XHPRO1193A","2.477","42","31","17","25","39","2017/8/30 5:00:00"
"5286","XHPRO1193A","0.628","44","21","24","67","83","2017/3/14 5:00:00"
"5287","XHPRO1193A","2.636","42","23","20","22","76","2017/8/30 2:00:00"
"5288","XHPRO1193A","1.404","37","50","42","128","169","2017/3/14 12:00:00"
"5289","XHPRO1193A","1.305","54","77","20","81","105","2017/3/14 9:00:00"
"5290","XHPRO1193A","0.963","53","61","18","73","129","2017/3/14 8:00:00"
"5291","XHPRO1193A","0.666","18","17","86","93","134","2017/3/11 14:00:00"
"5292","XHPRO1193A","0.758","40","12","33","86","127","2017/3/9 9:00:00"
"5293","XHPRO1193A","0.764","19","13","57","74","102","2017/3/9 12:00:00"
"5294","XHPRO1193A","0.673","15","12","94","86","101","2017/3/9 14:00:00"
"5295","XHPRO1193A","0.659","15","28","54","131","157","2017/3/11 3:00:00"
"5296","XHPRO1193A","0.859","37","22","39","168","226","2017/3/11 12:00:00"
"5297","XHPRO1193A","0.858","31","14","34","89","92","2017/3/12 6:00:00"
"5298","XHPRO1193A","0.762","","","","81","83","2017/3/9 17:00:00"
"5299","XHPRO1193A","1.057","80","12","53","58","96","2017/3/11 19:00:00"
"5300","XHPRO1193A","0.881","32","12","55","131","173","2017/3/12 2:00:00"
"5301","XHPRO1193A","0.562","26","20","46","84","93","2017/3/9 7:00:00"
"5302","XHPRO1193A","0.983","85","17","63","79","97","2017/3/9 19:00:00"
"5303","XHPRO1193A","0.665","24","13","99","96","125","2017/3/10 18:00:00"
"5304","XHPRO1193A","0.967","64","48","22","178","220","2017/3/11 8:00:00"
"5305","XHPRO1193A","1.159","69","38","14","197","277","2017/3/11 10:00:00"
"5306","XHPRO1193A","1.12","90","30","32","95","131","2017/3/11 21:00:00"
"5307","XHPRO1193A","0.853","23","18","","112","127","2017/3/12 11:00:00"
"5308","XHPRO1193A","1.178","130","13","22","143","245","2017/3/9 22:00:00"
"5309","XHPRO1193A","1.006","38","27","69","127","172","2017/3/10 7:00:00"
"5310","XHPRO1193A","0.831","35","22","86","115","132","2017/3/10 9:00:00"
"5311","XHPRO1193A","0.651","16","17","77","101","150","2017/3/11 1:00:00"
"5312","XHPRO1193A","0.584","16","12","113","86","108","2017/3/11 15:00:00"
"5313","XHPRO1193A","0.689","14","11","99","81","103","2017/3/9 15:00:00"
"5314","XHPRO1193A","1.019","40","24","51","152","204","2017/3/10 3:00:00"
"5315","XHPRO1193A","0.837","74","17","56","109","141","2017/3/10 20:00:00"
"5316","XHPRO1193A","0.609","24","13","71","103","147","2017/3/10 23:00:00"
"5317","XHPRO1193A","0.537","16","9","98","74","100","2017/3/11 17:00:00"
"5318","XHPRO1193A","0.991","44","24","16","124","139","2017/3/12 9:00:00"
"5319","XHPRO1193A","0.621","15","22","115","86","121","2017/3/10 16:00:00"
"5320","XHPRO1193A","1.067","90","19","20","145","192","2017/3/12"
"5321","XHPRO1193A","0.784","19","7","40","90","101","2017/3/12 4:00:00"
"5322","XHPRO1193A","1.119","28","21","","109","169","2017/3/12 13:00:00"
"5323","XHPRO1193A","0.619","14","27","82","128","148","2017/3/11 2:00:00"
"5324","XHPRO1193A","0.874","38","34","38","150","157","2017/3/11 6:00:00"
"5325","XHPRO1193A","1.035","97","17","34","103","123","2017/3/11 20:00:00"
"5326","XHPRO1193A","1.192","88","48","32","132","165","2017/3/11 22:00:00"
"5327","XHPRO1193A","0.844","21","11","","105","137","2017/3/12 14:00:00"
"5328","XHPRO1193A","0.752","53","16","31","74","104","2017/3/9 8:00:00"
"5329","XHPRO1193A","0.766","17","12","76","76","102","2017/3/9 13:00:00"
"5330","XHPRO1193A","0.801","26","22","84","127","157","2017/3/10 5:00:00"
"5331","XHPRO1193A","0.78","28","21","62","101","109","2017/3/11 13:00:00"
"5332","XHPRO1193A","1.029","38","20","22","118","108","2017/3/12 7:00:00"
"5333","XHPRO1193A","0.682","16","9","","93","110","2017/3/12 15:00:00"
"5334","XHPRO1193A","0.701","20","13","54","73","125","2017/3/9 11:00:00"
"5335","XHPRO1193A","0.679","","","94","63","86","2017/3/9 18:00:00"
"5336","XHPRO1193A","0.825","66","16","46","115","149","2017/3/10 21:00:00"
"5337","XHPRO1193A","0.646","22","26","58","107","174","2017/3/11 4:00:00"
"5338","XHPRO1193A","1.108","64","36","39","185","261","2017/3/11 11:00:00"
"5339","XHPRO1193A","0.805","27","7","12","83","92","2017/3/12 5:00:00"
"5340","XHPRO1193A","1.188","157","19","16","90","161","2017/3/9 20:00:00"
"5341","XHPRO1193A","0.793","47","13","71","100","179","2017/3/10 19:00:00"
"5342","XHPRO1193A","0.62","16","10","","84","119","2017/3/12 16:00:00"
"5343","XHPRO1193A","1.289","67","24","38","173","210","2017/3/10 1:00:00"
"5344","XHPRO1193A","0.646","22","8","91","66","100","2017/3/11 18:00:00"
"5345","XHPRO1193A","0.772","20","6","41","112","131","2017/3/12 3:00:00"
"5346","XHPRO1193A","1.077","25","25","","111","128","2017/3/12 12:00:00"
"5347","XHPRO1193A","0.855","27","20","68","122","176","2017/3/10 4:00:00"
"5348","XHPRO1193A","0.967","30","42","49","94","132","2017/3/10 6:00:00"
"5349","XHPRO1193A","1.199","68","43","5","190","258","2017/3/11 9:00:00"
"5350","XHPRO1193A","0.936","44","18","74","120","149","2017/3/12 1:00:00"
"5351","XHPRO1193A","1.373","140","18","15","130","183","2017/3/9 21:00:00"
"5352","XHPRO1193A","1.049","52","23","60","162","177","2017/3/10 2:00:00"
"5353","XHPRO1193A","0.817","30","18","112","118","117","2017/3/10 8:00:00"
"5354","XHPRO1193A","0.604","15","14","110","84","90","2017/3/10 17:00:00"
"5355","XHPRO1193A","1.23","117","38","12","141","200","2017/3/11 23:00:00"
"5356","XHPRO1193A","1.087","27","35","11","119","131","2017/3/12 8:00:00"
"5357","XHPRO1193A","0.87","36","20","23","118","165","2017/3/12 10:00:00"
"5358","XHPRO1193A","1.161","89","14","45","137","191","2017/3/9 23:00:00"
"5359","XHPRO1193A","0.982","49","40","36","158","184","2017/3/11 7:00:00"
"5360","XHPRO1193A","0.644","18","11","","94","88","2017/3/12 17:00:00"
"5361","XHPRO1193A","","13","11","90","83","142","2017/3/9 16:00:00"
"5362","XHPRO1193A","0.836","27","28","41","140","170","2017/3/11 5:00:00"
"5363","XHPRO1193A","0.558","16","12","97","88","90","2017/3/11 16:00:00"
"5364","XHPRO1193A","1.23","123","24","18","150","197","2017/3/10"
"5365","XHPRO1193A","0.71","35","15","70","105","159","2017/3/10 22:00:00"
"5366","XHPRO1193A","0.663","28","15","74","95","134","2017/3/11"
"5367","XHPRO1193A","0.462","22","3","60","3","35","2017/8/30 19:00:00"
"5368","XHPRO1193A","1.15","29","6","37","10","34","2017/8/30 21:00:00"
"5369","XHPRO1193A","0.627","39","21","36","55","103","2017/3/13 21:00:00"
"5370","XHPRO1193A","0.428","16","4","66","10","125","2017/8/30 18:00:00"
"5371","XHPRO1193A","0.526","46","12","26","45","86","2017/3/14 2:00:00"
"5372","XHPRO1193A","0.533","21","3","54","2","23","2017/8/30 13:00:00"
"5373","XHPRO1193A","1.084","","","","23","","2017/8/30 11:00:00"
"5374","XHPRO1193A","0.584","23","7","53","11","28","2017/8/30 12:00:00"
"5375","XHPRO1193A","0.43","17","4","66","1","22","2017/8/30 17:00:00"
"5376","XHPRO1193A","0.709","32","18","42","47","69","2017/3/13 18:00:00"
"5377","XHPRO1193A","0.587","40","22","37","40","93","2017/3/13 19:00:00"
"5378","XHPRO1193A","0.417","15","5","72","11","22","2017/8/30 15:00:00"
"5379","XHPRO1193A","","34","3","42","","","2017/8/30 10:00:00"
"5380","XHPRO1193A","0.632","24","3","37","2","29","2017/8/30 22:00:00"
"5381","XHPRO1193A","0.637","56","22","26","57","100","2017/3/13 20:00:00"
"5382","XHPRO1193A","0.43","16","4","70","1","17","2017/8/30 16:00:00"
"5383","XHPRO1193A","0.687","50","17","26","50","74","2017/3/13 22:00:00"
"5384","XHPRO1193A","0.626","45","10","29","66","103","2017/3/13 23:00:00"
"5385","XHPRO1193A","0.546","30","2","48","3","28","2017/8/30 20:00:00"
"5386","XHPRO1193A","0.545","41","10","30","54","89","2017/3/14"
"5387","XHPRO1193A","0.435","16","9","68","10","42","2017/8/30 14:00:00"
"5388","XHPRO1193A","0.485","32","11","37","52","82","2017/3/14 1:00:00"
"5389","XHPRO1193A","0.56","36","13","27","60","98","2017/3/14 3:00:00"
"5390","XHPRO1193A","0.475","15","6","42","4","19","2017/8/31"
"5391","XHPRO1193A","0.462","16","9","38","6","21","2017/8/31 3:00:00"
"5392","XHPRO1193A","0.713","36","12","40","82","88","2017/3/9 10:00:00"
"5393","XHPRO1193A","2.293","55","95","15","128","201","2017/3/14 10:00:00"
"5394","XHPRO1193A","0.447","14","11","46","12","22","2017/8/31 1:00:00"
"5395","XHPRO1193A","0.48","21","3","41","3","30","2017/8/30 23:00:00"
"5396","XHPRO1193A","0.429","14","13","48","15","23","2017/8/31 2:00:00"
"5397","XHPRO1193A","","20","31","63","81","108","2017/3/14 13:00:00"
"5398","XHPRO1193A","0.436","16","14","90","61","90","2017/3/14 17:00:00"
"5399","XHPRO1193A","2.065","52","79","20","143","178","2017/3/14 11:00:00"
"5400","XHPRO1193A","","17","29","73","67","112","2017/3/14 14:00:00"
"5401","XHPRO1193A","0.484","14","6","37","8","25","2017/8/31 5:00:00"
"5402","XHPRO1193A","0.835","16","24","","61","86","2017/3/14 15:00:00"
"5403","XHPRO1193A","0.512","16","20","","71","71","2017/3/14 16:00:00"
"5404","XHPRO1193A","0.477","15","10","37","15","19","2017/8/31 4:00:00"
"5405","XHPRO1193A","0.522","20","4","31","3","17","2017/8/31 6:00:00"
"5406","XHPRO1193A","0.553","18","4","54","4","18","2017/8/31 13:00:00"
"5407","XHPRO1193A","0.693","48","11","44","67","89","2017/3/15"
"5408","XHPRO1193A","0.636","45","23","35","80","98","2017/3/15 2:00:00"
"5409","XHPRO1193A","0.562","25","5","26","3","17","2017/8/31 9:00:00"
"5410","XHPRO1193A","0.54","17","4","58","1","21","2017/8/31 14:00:00"
"5411","XHPRO1193A","0.609","34","15","72","41","68","2017/3/14 19:00:00"
"5412","XHPRO1193A","0.583","26","4","28","2","22","2017/8/31 10:00:00"
"5413","XHPRO1193A","0.449","14","12","88","51","67","2017/3/14 18:00:00"
"5414","XHPRO1193A","0.82","62","21","51","71","115","2017/3/14 20:00:00"
"5415","XHPRO1193A","0.924","95","19","32","112","166","2017/3/14 21:00:00"
"5416","XHPRO1193A","0.591","21","6","36","3","16","2017/8/31 11:00:00"
"5417","XHPRO1193A","0.878","72","9","40","93","112","2017/3/14 22:00:00"
"5418","XHPRO1193A","0.636","21","4","40","5","17","2017/8/31 12:00:00"
"5419","XHPRO1193A","0.86","83","8","32","79","90","2017/3/14 23:00:00"
"5420","XHPRO1193A","0.552","21","4","26","8","16","2017/8/31 8:00:00"
"5421","XHPRO1193A","0.622","34","17","45","87","94","2017/3/15 1:00:00"
"5422","XHPRO1193A","0.719","58","33","25","85","102","2017/3/15 3:00:00"
"5423","XHPRO1193A","0.654","27","4","21","3","24","2017/8/31 7:00:00"
"5424","XHPRO1193A","0.513","19","5","60","3","23","2017/8/31 19:00:00"
"5425","XHPRO1193A","0.387","15","9","55","40","105","2017/3/13 5:00:00"
"5426","XHPRO1193A","0.462","13","7","71","1","27","2017/8/31 17:00:00"
"5427","XHPRO1193A","0.925","18","11","83","182","243","2017/3/13 1:00:00"
"5428","XHPRO1193A","0.485","23","11","44","34","33","2017/3/13 7:00:00"
"5429","XHPRO1193A","0.61","31","13","40","18","50","2017/3/13 10:00:00"
"5430","XHPRO1193A","1.209","26","22","82","183","204","2017/3/12 23:00:00"
"5431","XHPRO1193A","0.676","22","11","","92","134","2017/3/12 18:00:00"
"5432","XHPRO1193A","0.66","18","8","77","145","216","2017/3/13 2:00:00"
"5433","XHPRO1193A","0.491","14","6","55","78","171","2017/3/13 3:00:00"
"5434","XHPRO1193A","0.462","16","10","70","1","19","2017/8/31 18:00:00"
"5435","XHPRO1193A","0.466","22","12","36","49","74","2017/3/13 13:00:00"
"5436","XHPRO1193A","0.426","15","7","66","47","115","2017/3/13 4:00:00"
"5437","XHPRO1193A","1.023","35","19","67","124","182","2017/3/12 21:00:00"
"5438","XHPRO1193A","0.417","17","11","43","39","62","2017/3/13 6:00:00"
"5439","XHPRO1193A","0.421","19","9","42","24","49","2017/3/13 15:00:00"
"5440","XHPRO1193A","0.523","15","8","60","5","26","2017/8/31 15:00:00"
"5441","XHPRO1193A","1.123","18","15","79","201","261","2017/3/13"
"5442","XHPRO1193A","0.536","28","11","46","17","55","2017/3/13 8:00:00"
"5443","XHPRO1193A","0.712","24","18","49","38","51","2017/3/13 17:00:00"
"5444","XHPRO1193A","0.739","25","7","56","90","130","2017/3/12 19:00:00"
"5445","XHPRO1193A","0.489","18","5","66","4","21","2017/8/31 16:00:00"
"5446","XHPRO1193A","0.47","27","12","39","22","52","2017/3/13 11:00:00"
"5447","XHPRO1193A","0.438","23","13","41","31","56","2017/3/13 12:00:00"
"5448","XHPRO1193A","0.515","23","12","41","33","58","2017/3/13 14:00:00"
"5449","XHPRO1193A","0.833","30","10","49","96","131","2017/3/12 20:00:00"
"5450","XHPRO1193A","1.05","26","18","63","150","164","2017/3/12 22:00:00"
"5451","XHPRO1193A","0.547","23","14","43","33","77","2017/3/13 16:00:00"
"5452","XHPRO1193A","0.452","27","9","53","28","79","2017/3/13 9:00:00"
"5453","XHPRO1193A","0.901","64","34","19","80","131","2017/3/15 5:00:00"
"5454","XHPRO1193A","0.776","62","37","24","93","107","2017/3/15 4:00:00"
"5455","XHPRO1193A","0.735","16","19","89","96","167","2017/3/10 12:00:00"
"5456","XHPRO1193A","0.6","14","32","94","96","116","2017/3/10 14:00:00"
"5457","XHPRO1193A","0.922","74","31","16","85","106","2017/3/15 7:00:00"
"5458","XHPRO1193A","0.89","75","38","21","91","123","2017/3/15 6:00:00"
"5459","XHPRO1193A","0.789","24","23","72","120","136","2017/3/10 10:00:00"
"5460","XHPRO1193A","0.622","16","21","109","94","91","2017/3/10 15:00:00"
"5461","XHPRO1193A","0.653","14","32","101","111","140","2017/3/10 13:00:00"
"5462","XHPRO1193A","0.75","21","16","69","101","154","2017/3/10 11:00:00"
"5463","XHPRO1193A","2.667","84","47","5","80","101","2016/11/6 6:00:00"
"5464","XHPRO1193A","1.52","104","28","3","85","125","2016/11/6 1:00:00"
"5465","XHPRO1193A","1.18","87","35","3","93","153","2016/11/6 4:00:00"
"5466","XHPRO1193A","0.833","12","26","100","55","73","2016/11/5 16:00:00"
"5467","XHPRO1193A","0.892","7","29","94","51","106","2016/11/5 13:00:00"
"5468","XHPRO1193A","1.948","162","35","4","64","154","2016/11/5 19:00:00"
"5469","XHPRO1193A","1.585","120","27","7","110","167","2016/11/5 22:00:00"
"5470","XHPRO1193A","1.139","26","30","49","55","89","2016/11/5 10:00:00"
"5471","XHPRO1193A","1.429","114","29","8","104","150","2016/11/5 23:00:00"
"5472","XHPRO1193A","1.435","97","40","3","87","115","2016/11/6 2:00:00"
"5473","XHPRO1193A","0.778","18","6","47","33","54","2017/9/30 10:00:00"
"5474","XHPRO1193A","0.867","7","27","99","47","107","2016/11/5 14:00:00"
"5475","XHPRO1193A","1.068","79","33","7","90","130","2016/11/6 5:00:00"
"5476","XHPRO1193A","1.719","157","33","9","112","225","2016/11/5 20:00:00"
"5477","XHPRO1193A","1.188","27","33","47","47","88","2016/11/5 7:00:00"
"5478","XHPRO1193A","0.982","25","30","60","60","86","2016/11/5 11:00:00"
"5479","XHPRO1193A","0.864","18","26","96","43","70","2016/11/5 17:00:00"
"5480","XHPRO1193A","2.785","91","41","3","97","150","2016/11/6 3:00:00"
"5481","XHPRO1193A","0.828","10","25","98","53","63","2016/11/5 15:00:00"
"5482","XHPRO1193A","1.433","117","26","3","88","160","2016/11/6"
"5483","XHPRO1193A","1.241","41","30","36","53","85","2016/11/5 8:00:00"
"5484","XHPRO1193A","1.481","72","33","52","45","86","2016/11/5 18:00:00"
"5485","XHPRO1193A","1.715","136","30","8","111","206","2016/11/5 21:00:00"
"5486","XHPRO1193A","0.936","15","28","79","57","101","2016/11/5 12:00:00"
"5487","XHPRO1193A","1.506","40","32","26","150","168","2016/11/6 10:00:00"
"5488","XHPRO1193A","1.437","45","31","17","139","145","2016/11/6 9:00:00"
"5489","XHPRO1193A","","18","27","60","141","170","2016/11/6 13:00:00"
"5490","XHPRO1193A","2.587","29","38","55","162","212","2016/11/6 16:00:00"
"5491","XHPRO1193A","4.335","68","56","5","100","133","2016/11/6 7:00:00"
"5492","XHPRO1193A","1.456","29","27","40","162","178","2016/11/6 11:00:00"
"5493","XHPRO1193A","2.032","18","34","66","136","167","2016/11/6 14:00:00"
"5494","XHPRO1193A","2.168","56","38","7","129","187","2016/11/6 8:00:00"
"5495","XHPRO1193A","2.624","41","45","47","186","222","2016/11/6 17:00:00"
"5496","XHPRO1193A","1.391","17","27","","141","170","2016/11/6 12:00:00"
"5497","XHPRO1193A","1.677","19","28","60","150","190","2016/11/6 15:00:00"
"5498","XHPRO1193A","1.65","31","27","39","192","247","2016/11/6 18:00:00"
"5499","XHPRO1193A","0.79","17","5","43","43","43","2017/9/30 11:00:00"
"5500","XHPRO1193A","1.506","46","32","9","226","252","2016/11/6 22:00:00"
"5501","XHPRO1193A","2.415","56","33","3","205","234","2016/11/7"
"5502","XHPRO1193A","2.259","49","39","10","263","297","2016/11/6 21:00:00"
"5503","XHPRO1193A","2.187","56","39","3","200","245","2016/11/7 2:00:00"
"5504","XHPRO1193A","1.895","47","32","15","231","253","2016/11/6 19:00:00"
"5505","XHPRO1193A","1.516","51","31","7","211","234","2016/11/6 23:00:00"
"5506","XHPRO1193A","1.677","48","30","12","282","310","2016/11/6 20:00:00"
"5507","XHPRO1193A","3.308","57","40","3","200","250","2016/11/7 1:00:00"
"5508","XHPRO1193A","0.585","11","19","48","43","68","2016/11/10 23:00:00"
"5509","XHPRO1193A","0.692","23","22","26","48","68","2016/11/11 8:00:00"
"5510","XHPRO1193A","0.825","25","22","42","71","87","2016/11/10 20:00:00"
"5511","XHPRO1193A","1.314","97","26","4","93","157","2016/11/11 22:00:00"
"5512","XHPRO1193A","0.588","10","21","41","31","61","2016/11/11 3:00:00"
"5513","XHPRO1193A","0.691","15","25","45","42","71","2016/11/11 11:00:00"
"5514","XHPRO1193A","0.654","14","23","67","49","80","2016/11/11 15:00:00"
"5515","XHPRO1193A","1.225","125","27","9","73","136","2016/11/11 19:00:00"
"5516","XHPRO1193A","0.581","9","17","47","47","59","2016/11/11"
"5517","XHPRO1193A","0.855","18","24","34","47","45","2016/11/11 6:00:00"
"5518","XHPRO1193A","0.645","14","22","50","86","96","2016/11/10 21:00:00"
"5519","XHPRO1193A","0.74","21","23","31","45","78","2016/11/11 9:00:00"
"5520","XHPRO1193A","0.987","101","21","3","92","166","2016/11/11 23:00:00"
"5521","XHPRO1193A","2.061","145","44","5","78","153","2016/11/11 20:00:00"
"5522","XHPRO1193A","0.625","10","21","42","40","49","2016/11/11 4:00:00"
"5523","XHPRO1193A","0.608","11","22","60","42","69","2016/11/11 13:00:00"
"5524","XHPRO1193A","0.618","14","22","68","35","63","2016/11/11 16:00:00"
"5525","XHPRO1193A","0.575","10","17","45","51","61","2016/11/11 1:00:00"
"5526","XHPRO1193A","0.69","26","22","28","53","54","2016/11/11 7:00:00"
"5527","XHPRO1193A","0.615","13","21","48","58","73","2016/11/10 22:00:00"
"5528","XHPRO1193A","0.781","18","25","38","47","70","2016/11/11 10:00:00"
"5529","XHPRO1193A","0.574","11","19","43","40","64","2016/11/11 2:00:00"
"5530","XHPRO1193A","1.275","93","29","19","31","75","2016/11/11 18:00:00"
"5531","XHPRO1193A","1.763","114","36","9","123","206","2016/11/11 21:00:00"
"5532","XHPRO1193A","0.58","10","21","40","47","39","2016/11/11 5:00:00"
"5533","XHPRO1193A","0.602","8","22","67","42","70","2016/11/11 14:00:00"
"5534","XHPRO1193A","0.687","24","23","63","37","84","2016/11/11 17:00:00"
"5535","XHPRO1193A","2.876","61","43","2","74","108","2016/11/12 7:00:00"
"5536","XHPRO1193A","1.348","75","22","2","64","152","2016/11/12 4:00:00"
"5537","XHPRO1193A","2.912","72","34","3","51","120","2016/11/12 5:00:00"
"5538","XHPRO1193A","2.295","76","42","8","101","143","2016/11/12 9:00:00"
"5539","XHPRO1193A","2.978","76","43","3","90","125","2016/11/12 8:00:00"
"5540","XHPRO1193A","3.532","67","58","3","83","96","2016/11/12 6:00:00"
"5541","XHPRO1193A","1.156","35","32","42","62","116","2016/11/12 11:00:00"
"5542","XHPRO1193A","1.45","58","36","21","86","127","2016/11/12 10:00:00"
"5543","XHPRO1193A","1.329","84","21","2","62","109","2016/11/12 1:00:00"
"5544","XHPRO1193A","1.435","84","25","2","85","138","2016/11/12 2:00:00"
"5545","XHPRO1193A","1.023","92","21","4","72","121","2016/11/12"
"5546","XHPRO1193A","0.699","16","25","53","50","79","2016/11/11 12:00:00"
"5547","XHPRO1193A","1.321","78","22","2","80","137","2016/11/12 3:00:00"
"5548","XHPRO1193A","0.663","14","6","72","38","73","2017/5/8 20:00:00"
"5549","XHPRO1193A","0.779","24","2","147","40","87","2017/5/10 17:00:00"
"5550","XHPRO1193A","1.073","38","4","70","130","212","2017/5/7 22:00:00"
"5551","XHPRO1193A","0.778","8","3","90","43","99","2017/5/8 8:00:00"
"5552","XHPRO1193A","0.819","10","7","91","17","55","2017/5/8 15:00:00"
"5553","XHPRO1193A","0.716","20","5","106","39","51","2017/5/9 18:00:00"
"5554","XHPRO1193A","0.744","22","4","","","","2017/5/10 12:00:00"
"5555","XHPRO1193A","0.956","11","5","93","60","109","2017/5/8 6:00:00"
"5556","XHPRO1193A","1.044","13","4","47","28","51","2017/5/9 6:00:00"
"5557","XHPRO1193A","0.576","14","6","112","16","68","2017/5/9 13:00:00"
"5558","XHPRO1193A","0.698","14","3","82","56","89","2017/5/10"
"5559","XHPRO1193A","0.883","7","4","87","32","85","2017/5/10 4:00:00"
