404.66	992.9	1003.08	12.07	13.48	4	96.24	1136.76	402.79	86.34	4.69
409.04	990.27	1011.24	10.66	11.69	3.48	96.31	1009.55	347.72	78.31	3.93
405.36	1001.63	1032.46	9.21	9.97	4.34	95.24	910.17	307.38	67.83	2.93
412.49	999.19	1005.24	10.52	11.41	5	92.93	996.97	344.28	74.52	3.62
414.3	981.89	996.1	11.34	12.59	6.14	90.28	1042	369.48	80.34	4.17
404.44	959.2	985.33	9.62	10.45	7.45	84.45	881.14	305.1	65.55	2.93
400.26	937.72	988.2	9	9.34	8.62	78.03	829.1	288.52	61.66	1.93
400.04	947.98	1011.5	10.52	10.76	9.38	74.14	922.79	335.69	68.31	1.45
398.03	942.61	1024.46	10.28	10.41	9.83	71.28	888	324.52	67.24	1.34
399.36	939.37	1010	10.52	10.72	9.83	72.34	897.07	327.1	68.21	1.62
398.92	954.37	1012.44	11.48	11.76	9	74.03	985.86	362.21	76.07	1.59
400.48	967.86	1019.54	13.76	14.41	8.66	75.45	1137.38	424	92.28	2.79
408.81	994.61	1005.3	13.97	14.03	6.9	82.38	1131.55	435.62	99.69	2.52
422.43	995.92	1001.01	24.28	24.9	4.76	89.97	1810.14	753.66	173.62	5.83
451.43	994.17	990.68	29.45	30.55	3.62	93.17	2253.17	942.45	208.48	7
458.39	993.72	987	30.93	31.93	2.97	94.69	2411	1003.07	225.79	7.79
471.25	975.57	967.91	53.33	54.47	2	95.2	3991.73	1731.8	379.97	12.43
493.41	966.82	964.83	61.59	62.07	1.48	95.62	4714.28	2035	440.76	14.1
507.69	958.9	943.25	62.31	64.55	1	96	4726.93	2049.72	457.66	18.76
501.86	955.06	933.15	60.6	62.77	0.5	96.5	4665.2	2013.03	452.07	18.93
495.46	952.02	949.47	57	57.93	0	97	4491.21	1916.76	416.14	14.34
488.13	945.72	938.39	53.72	53.9	0	97	4295.34	1828.21	393.55	13.79
486.3	954.7	962.3	56.03	63.43	0	97.77	4317.07	1871.67	429.53	22.83
444.86	985.42	994.98	42.45	47.31	0.55	99.76	3187.41	1365.21	328.52	17.38
433.06	980.08	1006.83	32.76	35.07	1.72	98.83	2475.55	1046.21	247.72	11.28
419.17	964.86	995.42	22.34	23.79	2.66	97.62	1851.83	725.45	164.03	6.93
402.91	958.59	964.36	16.76	19.1	3.17	97.21	1378.59	520.86	125.59	6.14
396.23	948.39	991.08	15.1	22.21	4	97	1187.93	452.62	124.28	10.24
396.54	935.71	955.02	16.1	26.03	4	96.55	1192.79	474.24	137.17	12.76
397.52	928.15	967.51	14.25	16.63	4.04	95.29	1120.21	420.46	110.79	5.58
403.21	940.97	1081.65	5.14	5.21	6.93	58.07	581.93	160.64	38.07	1.36
402.41	882.59	1067.29	4.62	4.76	9	52	511.07	144.28	33.21	1.1
401.88	861.31	1053.21	4.21	4.48	10.34	48.72	485.1	135.48	29.07	1.03
401.7	851.23	1051.73	3.34	3.69	11.55	46.66	428.76	109.97	23.69	0.72
401.67	839.22	1037.3	3.55	3.97	12	45.1	425.34	113.1	26.69	0.93
400.68	856.18	1052.93	3.28	3.48	11.31	46.21	416.83	104.14	23.86	0.97
400.32	872.61	1080.65	3.38	3.66	10	48.76	451.17	120.59	25.69	0.69
399.45	900.77	1105.45	4.34	5	8.21	52.83	522.66	146.31	30.83	1.59
399.3	911.85	1111.82	5.1	5.45	6.55	57.21	586.48	168.21	37.72	1.41
397.98	921.94	1121.52	5.48	5.76	5.66	60.9	641.17	177.93	39.97	1.38
397.18	919.47	1123.41	5.43	5.77	5	62.87	634.17	181.1	40	1.23
396.62	916.68	1111.53	5.34	5.45	5	64.48	644.76	177.76	39.83	1.21
396.06	913.62	1133.73	6.14	6.21	4	65.34	687.69	198.83	46.41	1
396.11	905.41	1092.5	6.87	7.03	4	66.6	755.5	217.53	50.57	1.43
394.74	912.53	1114.71	7.59	7.86	2.28	65.34	773.62	245.03	57.38	1.9
394.53	903.36	1124.75	8.1	8.21	4	68	791.03	252.45	61.41	1.55
393.91	895.72	1108.66	8.3	8.37	3.97	68.13	842.4	262.97	62.27	1.53
393.74	908.01	1126.31	8.45	8.66	3	66.45	816.34	267.45	63.62	1.59
393.31	904.22	1122.21	8.38	8.62	3	69.28	822.9	270.45	60.72	1.41
394.1	902.46	1116.83	8.83	8.83	3	69.03	854.87	284.23	66.1	1.4
394.34	908.5	1135.11	9	9.03	3	69.38	860.38	288.14	67.1	1.48
394.97	920.17	1123.92	9.83	9.83	3	70.69	891.83	302.76	74.14	1.21
395.63	927.23	1110.72	9.9	10	3	71.38	913.03	308.69	75.24	1.66
396.77	932.28	1082.57	9.97	10.21	3.21	71.34	903.52	308.38	75.07	2.07
402.93	924.26	1100.88	9.48	9.52	5.07	66	869.21	295.1	70.86	1.28
396.77	896.02	1057.39	7.83	8.14	7.93	57.24	748.17	251.59	57.24	1.79
396.7	878.72	1050.7	6.79	7.07	9.69	52.97	650.62	211.72	47	1.38
397.51	871.81	1024.86	5.8	5.9	11.4	49.57	595.23	187.9	41.87	0.7
398.08	850.63	1001.73	5.1	5.3	13.5	45.57	550.47	163.33	34.23	1.03
396.98	838.43	1004.26	5	5.14	12.69	45.79	517.55	162.55	33.21	0.69
398.07	871.77	1028.89	4.9	5.23	11.13	48.07	519.53	158.67	35.07	1.03
398.04	904.11	1063.33	4.86	5.1	9.31	51.69	553.9	158.38	33.83	1
398.2	928.12	1051.61	5.97	6.21	7.48	55.69	664.34	188.79	41.55	1.52
396.23	925.21	1070.84	6.31	6.52	6.21	59.31	679.31	206.07	44.14	1.21
395.67	929.9	1067.74	7.03	7.23	5.63	62.93	733.03	227.03	51.9	1.17
396.1	931.63	1058.95	7.4	7.63	5	64.63	757.83	235.23	55.97	1.4
394.97	924.59	1059.54	7.48	7.62	5	66.1	782.97	238.14	53.21	1.52
394.29	930.21	1059.73	7.4	7.67	4.37	68.7	757.83	236.83	56.53	1.77
396.49	940.28	1036.88	12.17	12.38	3.76	71.1	1042.83	381.1	91.9	2.55
394.26	943.48	1073.99	8.67	8.77	2.9	75.5	841.3	279.3	66.07	2.17
392.26	918.6	1074.11	8.86	9.28	4	73.14	834.45	276.28	68.45	2.24
391.58	915.41	1059	9.38	9.83	3.62	71.45	870.97	287.62	71.45	2.03
391.61	920.84	1032.42	9.45	9.83	3	75.45	872.07	295.31	72.59	2.34
395.08	961.8	1025.43	10.93	11.17	1.79	79.66	979.59	332.86	84.21	2.9
408.43	986.69	1031.43	16.72	17.34	0.21	84.59	1433.79	538.03	129.41	4.41
422.5	1001.38	1023.83	13.1	13.93	0	87.5	1204.17	420.33	104.57	4.47
445.56	1037.15	1072.13	15.03	16.1	0	90.31	1347.83	487.55	120.79	5.59
473.09	1061.19	1084.65	19.86	20.83	0.24	88.59	1713.48	649.14	154.17	6.93
433.97	1066.67	1115.53	14.93	15.83	4.38	75.86	1268.07	469.1	108.45	4.1
409.69	915.38	998.17	8.97	9.66	9.66	55.83	787.9	264.86	64.69	2.45
396.44	862.18	962.75	6.66	7.14	11.38	50.52	614.86	201.62	46.9	1.86
399.26	860.6	953.85	7.73	8.53	13.97	46.4	649.27	228.57	53.77	1.87
403.1	880.57	942.8	9.86	11.17	16.03	43.76	749.86	283.17	62.21	2.41
398.6	866.28	995.58	8.62	9.31	15.34	46.45	723.1	266	54.14	1.76
399.45	900.68	992.5	5.52	6.14	13.9	46.9	543.83	177	37.41	1.48
403.29	966.68	1020.93	6.21	6.76	11.59	51.59	591.52	194.93	43.21	1.72
407.18	1003.36	1018.77	7.38	8.1	8.97	57.93	709.1	233.14	52.48	1.79
410.76	1023.59	1051.84	10.83	11.69	7.24	63.66	984.83	336.21	75.52	2.86
402.04	990.15	1042.16	10.73	11.6	6.07	66.67	949.33	331.27	76.5	3.03
401.31	988.67	1011.72	11.52	12.52	5.14	70.79	998.48	357	84.48	3.62
401.32	990.78	1035.78	12.07	13.79	4	74.24	1051.07	373.07	88.79	4.48
395.89	967.01	1007.6	9.41	10.69	3.21	69.59	873.28	294	71	3.34
394.57	949.93	1023.72	9.13	9.87	5.17	71.77	844.43	280.37	69.57	3.17
393.42	928.47	1010.21	9.24	10.07	6	69.28	844.97	286.14	68.59	3.03
395.4	948.66	1005.94	10.52	11.69	6	70.66	923.52	322.24	79.24	3.69
411.74	997.4	1019.11	17.8	19.47	5.7	75.4	1415.43	544.73	130.1	5.3
400.05	985.37	1022.2	12.83	14.34	5	84.34	1098.41	395.24	91.93	4.31
393.44	950.8	1021.91	11.37	13.9	5.17	86.07	1000.33	345.9	85.5	4.97
393.28	945.13	1027.34	12	15.17	5.86	85.31	1001	357.03	91.24	6.1
396.07	973.9	1043.03	11.07	14	5.97	86.59	962.76	331.66	84.93	5.62
398.38	984.4	1036.46	10.83	13.59	6	85.1	916.66	325.17	80.86	5.31
402.06	993.78	1031.5	11.38	14.41	6.34	86.1	961.86	346.24	87.17	5.69
400.53	989.06	1020.96	11.69	15.72	7	88.48	968.55	350.1	89.24	6.52
404.1	984.34	1004.74	12.28	15.66	7.52	87.79	997.17	371.66	90.55	5.79
409.56	998.96	1044.26	25.43	31.83	7.97	89.37	1859.67	763.73	177.63	10.6
410.08	982.93	969.9	22.69	25.97	8.34	89.41	1733.45	695.83	156.17	8.14
405.41	979.86	982.9	16.38	20.62	9	88.31	1217.93	484.31	116.55	7.1
411.79	990.11	982.1	17.23	21.97	10	89.97	1298.73	520.3	121.4	7.17
411.1	975.8	967.69	15.72	18.79	9.48	89.9	1198.59	472.83	108.21	5.59
415	1003.5	1014.59	20.66	24.07	9	93.72	1566.1	636.66	142.69	6.59
416.95	991.04	989.06	17.87	21.17	8.2	94.63	1368.27	545.8	124.23	5.9
430.32	1016.75	1015.28	19.97	23.14	8.17	96.72	1546.38	617.38	138.28	7.14
411.39	1019.14	1093.31	17.41	20.14	9.48	99.28	1344.69	525.41	118.59	5.76
406.26	969.26	1016.98	12.48	14.31	9.86	96.45	1064.76	385.72	83.52	3.97
421.43	1018.96	1008.85	18.1	20.47	9	95.8	1420.47	565.8	119.87	6.17
420.4	984.82	950.57	20.03	24.66	8.24	94.52	1490.83	607.34	139.62	7.66
425.23	977.9	976.76	24.24	28.9	8	95.86	1799.83	750.52	171.93	9.48
423.49	983.3	1005.56	22.33	26.97	8	96.37	1637	677.03	158.93	9.27
414.25	979.27	967.91	17.86	21.72	8	96	1369.28	551.97	128.79	7.34
410.92	955.08	950.96	18.28	27.03	7.07	94.83	1346.24	548.9	139.31	11.07
413.54	948.18	917.13	17.87	23.57	6	96.3	1428.3	553	131.3	8.97
406.55	975.14	965.71	14.9	19.07	6.73	96.53	1236.47	458.07	107.27	6.87
401.54	964.36	1008.09	15.24	20	7	95.59	1189.07	459.55	111.52	8
399.56	962.9	964.45	13.59	16.07	7	94	1090.1	408.72	97.45	5.34
412.78	974.28	1010.84	15.87	25.13	6.93	95.7	1226.97	481.63	123.6	10.83
405.51	975.02	982.67	21.31	38.79	6.41	96.83	1512.59	633.41	168.07	17.9
410.39	992.82	1019.8	22.72	41.1	7.59	96.97	1519.07	668.17	179.69	18.79
405.46	973.37	1012.54	22.59	37.9	8	96.03	1522.9	656.55	175.79	16.48
401.23	991.18	1049.51	19.07	27.6	8.43	95.07	1333.07	555	142.73	10.8
397.23	959.03	1064.3	12.8	14.2	9	94.17	989.83	378.37	90.63	3.7
395.09	925.1	1084.72	11	11.34	9	91.41	938.14	344.21	73.24	1.83
394.33	918.4	1091.44	7.72	7.83	9	89.17	728.14	246.69	53.59	0.59
393.45	901.78	1116.57	3.72	3.93	9	86.21	495.07	129.69	24.69	0.59
393.48	914.12	1140.82	2.21	2.41	8.69	84.62	401.03	87.24	16.24	0.62
393.57	908.97	1121.57	2.07	2.1	8	84.14	388.21	78.48	15.38	0.41
394.5	924.01	1110.2	3.97	4.03	8	83.87	543	138.1	28	0.77
396.54	913.86	1127.68	5.7	6	8	82.6	644.03	195.03	40.23	1.53
398.79	921.73	1118.44	4.8	4.8	8	81.27	596.23	167.1	32.67	0.73
395.64	911.84	1117.48	3.97	4.38	8	79.62	528.83	136.9	27.52	1.28
396.38	910.69	1103.41	7.4	7.93	8	78.73	734.6	235.73	51.57	2.07
395.97	900.92	1089.38	6.17	7.1	8	78.73	641.6	193.97	41.9	2.2
405.01	905.5	1079.59	6.69	7.55	7.9	78.97	765.93	247.28	50.38	1.86
393.94	900.81	1075.2	12.07	13.33	7	79.4	996.23	363.87	84.3	4
393.49	918.26	1053.2	4.14	4.38	6.97	87.55	540.86	143	31.14	1.1
390.9	900.18	1146.39	2.52	3.17	6	89.52	412.14	82.59	20.21	1.28
390.87	907.32	1166.92	2.9	5.03	6	86.38	452.62	94.86	26.07	3.21
390.38	913.52	1120.88	2.21	3.59	5.83	87.21	402.24	74.03	19.52	2.28
392.04	942.92	1092.32	3	4.45	5.38	86.76	456.31	103.97	24.38	2.38
392.77	938.88	1113.94	3.62	4.86	5	90.14	488.9	117.03	28.97	2.55
391.8	923.38	1148.96	3.38	4.59	5	93	483.52	112.55	27.48	2.28
392.83	920.38	1162.04	3.45	4.62	5.52	90.86	473.34	112	28.62	2.38
391.6	887.44	1149.43	1.93	3.14	6.03	84.24	371.72	60.28	16.24	1.83
391.89	890.73	1178.52	1.28	2.17	6.76	82.9	340.41	46.38	11.31	1.59
391.6	868.18	1166.87	1.79	2.79	7.14	77.93	363.07	59.24	15.93	1.83
392.11	891.87	1191.95	1.93	2.76	6.9	79.79	407.9	67.24	15.76	1.21
391.73	869.2	1178.01	1.97	3.77	7.93	69.97	374.9	64.23	17.47	2.23
391.33	845.92	1167.89	1.66	2.76	8.41	65.03	329.38	55.31	15.79	1.76
392.71	874.49	1169.61	2.03	3.03	7	73.83	375	70.97	17.31	2
392.39	907.88	1191.9	2.93	3.86	5.34	85.72	454.79	94.55	23.66	1.72
395.42	927.46	1193.13	4.03	5.03	5	88.34	563.93	144.76	31.34	2.07
394.16	922.35	1146.63	2.79	3.14	4.34	91.41	463.9	97.86	23.07	1.28
394.51	937.03	1208.59	3.24	3.41	4	94.14	509.31	114.86	24.24	1.07
392.51	923.44	1185.48	2.24	2.34	3.41	94.76	429.17	77.59	16.28	0.48
392.12	917.57	1197.79	2.07	2.07	3	95.34	437.38	80.66	16.38	0.72
392.48	923.03	1108.9	2.27	2.8	3	95.6	437.9	85.47	18.53	1.6
392.3	911.05	1185.2	1.69	2	2.48	94.45	381.62	57.52	14.83	1
390.51	903.45	1194.43	1.45	2.28	2	94.17	386.24	56.48	13.48	1.45
392.58	910.41	1163.08	3.69	4.69	2	93.79	530.31	123.9	32.83	3.03
391.11	906.07	1170.22	1.97	2.27	2	93.67	411	68.13	17.3	1.37
391.98	919.48	1151.75	1.33	1.63	2	93.73	364.6	44.8	10.77	0.87
392.62	921.37	1155.02	1.69	1.72	2	93	404.24	63.45	12.83	0.69
393.45	953.6	1139.44	1.1	1.1	2	93	345.1	36.38	8.31	0.21
399.16	1008.07	1153.1	1.86	1.97	2	94.83	415.34	66.83	15.38	0.66
420.8	1045.56	1161.77	3.21	3.66	2	94.72	540.83	121.55	24.14	1.59
405.12	1034.31	1126.47	3.03	3.23	2.83	92.17	524.57	113.3	22.57	1.07
402.57	1006.28	1187.19	3.17	3.28	3.62	88.34	507.62	114.21	22.66	0.97
396.13	992.44	1177.45	4.07	4.28	3	90.62	590.38	140.38	29.76	1.17
394.88	966.44	1164.71	2.87	2.97	3	91.57	497.17	102.4	20.07	0.5
394.66	939.68	1074.58	4.72	4.93	2.62	91.55	651.52	178.72	34.52	1.76
394.42	945.58	1103.72	3.31	3.38	1.21	92.55	536.79	119.52	23.97	1.07
395.32	950.97	1124.21	3.52	3.62	1	91.48	570	133.79	25.03	1.17
394.07	942.23	1111.14	3.28	3.41	0.9	87.28	562.55	129.28	25.21	1.55
394.99	951.36	1104.23	3.76	4.07	0	84.76	613.31	145.9	28.14	1.55
394.73	954.43	1107.49	4.66	5.1	0	83.83	683	180.59	34	2.34
394.08	960.53	1089.15	5.45	5.86	0	83.69	735.62	198.69	41.38	2.62
393.44	943.79	1113.46	5.34	5.86	0	85.59	714.31	190.14	41.59	2.28
395.63	963.86	1107.76	6.97	7.21	0	90.41	859.9	251.93	52.97	2.38
393.48	933.37	1093.19	6.34	6.97	0	91.45	818.17	227.76	49.66	2.86
392.08	924.9	1102.03	5.69	6.1	-0.79	91.76	803.28	208.9	43.79	2.52
391.95	927.45	1132.11	5.17	5.6	-1	91.07	743.37	182.17	41.63	2.63
391.85	934.64	1152.6	5.31	5.76	-0.41	91.17	744.97	185.24	43.21	3.21
392.32	949.51	1120.74	5.66	6.34	0	92.03	760.31	201.1	46.34	3.07
391.65	945.77	1145.27	5.52	6.45	-0.45	92.55	742.14	200.17	47.62	3.07
391.87	941.64	1141.76	5.9	6.45	-1	92.1	767.17	208.9	48.55	3
392.7	961.81	1144.87	5.97	6.69	-0.86	91.41	767	207.66	48.07	3.14
395.45	998.58	1142.78	4.57	5.17	-0.2	87.67	663.4	160.73	36.3	2.4
411.34	1029.48	1123.7	3.69	4.1	-1	87.69	610.69	134.17	30.76	1.72
412.18	1029.65	1121.22	6.45	6.72	-1	88.97	835.69	223.45	53.34	2.86
403.51	988.15	1157.37	8.24	8.86	0.55	82.76	919.55	284.62	65.07	3.34
397.24	932.06	1055.63	6.97	7.31	3.48	70.97	766.45	236.48	52.48	2.59
396.19	922.03	1045.09	7.48	8.55	2.83	73.76	807.66	256.17	56	3.21
396.13	920.71	1056.3	7.73	8.3	2.27	75.23	819.4	258.5	58.7	2.23
395.75	924.4	1050.96	6.4	7.13	2.87	73.9	742.73	221.67	47.97	2.4
396.52	926.74	1090.11	6.93	7.43	3.8	70.93	782.6	239.87	50.43	2.4
398.61	946.62	1106.73	7.28	7.9	3.28	70.72	786.79	244.72	54.1	2.79
400.47	979.88	1109.55	9.03	9.59	2.55	74.97	938.28	312.41	65.45	3.24
408.61	1025.67	1127.39	14.83	15.21	1.83	78.76	1364.83	500.14	107.79	4.21
413.34	1031.08	1086.21	16.45	16.69	0.24	85.59	1561.9	561.14	120.76	4.38
422.48	1053.6	1109.28	22.72	22.93	0	91.59	2082.31	788.52	166.72	6.28
426.17	1077.54	1127.02	24.21	24.48	0	93.14	2185.69	848.21	176.38	6.1
433.17	1080.15	1117.81	31.17	32.28	0	91.07	2696.1	1071.72	228.21	8.59
444.54	1071.73	1093.39	41	41.76	0	91.28	3342.83	1378.83	297.17	10.38
423.68	1092.71	1134.11	22.93	23.43	0.13	88.23	2005.47	788.43	168	6.17
424.25	1058.25	1103.41	23.24	23.52	0	89.62	2090.62	810.79	172.55	6.03
412.52	1061.76	1118.48	19	19.38	0	90.86	1762.55	659.45	140.62	5.03
411.32	1023.27	1060.6	19.24	19.52	-0.28	89.28	1800.62	666.24	141.31	5.21
410.93	1002.99	1017.37	17.86	18.21	-1.66	91.72	1772.69	650.72	134.28	5.24
421.92	1011.19	1032.96	20.57	20.77	-2.43	93.43	2027.9	748.73	162.13	6.2
420.89	1001	1033.89	19.21	19.31	-3	93.17	1893.86	712.55	153.17	4.93
435.06	1021.89	1038.41	15.21	15.31	-3.9	93.17	1575.79	569.59	122.66	3.97
449.49	1027.73	1064.59	14.41	14.59	-4	92.14	1505.83	535.52	118.03	4.9
488.91	1052.98	1071.24	26.07	26.69	-3.34	93.1	2449.69	950.69	213.03	10.17
425.18	1054.78	1137.53	14.79	15.07	-0.72	88.69	1490.45	522.76	114.34	4.69
407.27	1015.2	1078.51	13.03	13.14	1.72	74.69	1248	438.24	92.03	3.07
408.43	1015.27	1097.37	15.41	15.66	3.86	69.24	1373.24	516.52	103.31	3.38
403.83	969.54	1069.58	15.1	16.41	4.41	64.45	1375.48	492.07	101.79	4.07
396.2	934.55	1108.32	8.14	8.62	4.55	61	895.93	289.1	57.28	2.72
395.77	925.66	1085.38	8.93	9.17	4.48	60.38	927.9	304.66	60.72	1.86
393.77	920.69	1109.41	9.17	9.48	4.1	61.48	934.55	309.86	65.52	2.38
393.7	924.67	1108.39	11.62	12	2.66	66.55	1097.34	386.45	83	2.9
396.07	963.76	1089.6	17.76	18	1.14	73.41	1059.38	362.34	81.21	2.83
408.95	1038.01	1112.09	13.4	13.9	0	82.2	1327.37	465.4	102.63	3.9
416.31	1065.95	1103.06	22.34	23.28	-0.9	87.07	2023.41	766.07	176.03	7.21
417.36	1079.71	1123.61	22.62	23.24	-1	89.17	2057.07	795.62	176.45	6.83
414	1068.77	1128.11	19.28	19.62	-1	90.34	1790.41	674.45	148.66	5.28
407.19	1031.54	1091.38	17.93	18.38	-1	89.83	1639.24	609.31	142.9	6.24
396.41	978.4	1090.15	13	13.34	-1.86	87.66	1284.07	452.52	104.34	4.34
394.15	959.22	1107.97	12.14	12.59	-2	85.28	1198.86	414.52	99.79	4.21
391.71	946	1143.12	9.93	10.38	-3.07	80.21	1029	340.69	84.34	3.41
390.13	932.92	1146.49	8.9	9.1	-2	83.38	976.14	306.52	73.66	2.55
388.91	917.83	1172.52	7.47	7.9	-1.53	79.7	890.63	252.8	60.6	2.8
388.67	910.22	1202.53	5.83	6.03	-1	76.55	743.66	202.86	47.21	1.9
388.46	914.99	1178.15	6	6.14	-1.1	75.93	753.41	208.86	49.48	2.17
389.46	924.99	1215.01	5.41	5.52	-1.03	75.07	732.97	192.41	43.9	1.76
391.8	932.95	1184.11	5.72	5.79	-1.34	75	750.69	198.28	46.03	1.48
391.64	935.39	1185.69	5.9	6.07	-0.86	72.86	754.34	203.72	48.17	1.93
390.89	920.76	1183.27	5.31	5.66	0.21	67.38	696.69	181.59	41.21	2.28
390.92	901.45	1164.84	4.55	4.79	1.55	61.31	611.41	157.93	35.72	1.31
392.86	898.41	1176.2	4.07	4.28	3.31	56	563.28	140.62	31.07	1.52
390.84	881.73	1159.04	4	4.03	4.03	53.03	559.1	137.21	28.31	1.17
391.36	879.83	1157	3.86	4.17	4.93	51.76	542.86	132.07	28.55	1.1
391.05	878.98	1160.21	3.86	3.9	4.03	51.97	565.52	129.62	27.59	0.9
390.86	897.54	1184	3.48	3.69	2.41	54.79	525.55	122.52	27.55	1.52
391.07	909.62	1174.5	3.62	3.72	1.59	57.03	554.03	129.76	28.59	1.28
391.64	915.51	1204.16	3.77	3.97	0.5	59.2	577.23	134.57	30.07	1.5
393.49	928.33	1193.8	6.45	7.76	0	61.21	801.07	231.07	50.24	2.41
393.37	930.34	1192.02	7.62	8.24	0	61.21	886.34	262.93	57.41	2.21
393.55	919.69	1209.17	7.17	7.41	0	61.66	869.14	253.97	55.24	2.14
394.65	927.38	1188.81	9.57	9.7	0	63.6	1118.93	350.23	72.23	2.33
393.37	917.51	1186.4	8.62	12.38	0	63.38	1052.17	313.72	69.83	5.59
392.48	924.42	1196.56	7.21	7.52	-0.83	64.38	875.93	254.72	58.69	2.45
390.73	918.92	1210.39	5.72	6.21	0	63.86	762.79	207.48	45.76	1.69
389.72	916.46	1182.16	6.17	6.31	-0.34	63.9	784.03	216.83	48.86	1.76
389.5	928.87	1161.49	6.53	6.7	-1	66	796.5	224.17	52.97	1.9
389.94	931.94	1162.18	6.31	6.59	-1	67.1	798.76	222.1	51.03	2
390.5	945.32	1188.4	6.76	7.1	-1	69.07	825.03	234.62	54.97	2.45
391.23	967.16	1164.88	7.28	7.62	-1	71.1	859.28	256.52	59.59	2.14
394.03	1002.81	1146.24	7.48	7.62	-1	71.97	874.69	261.24	60.45	1.97
398.8	1033.86	1156.62	8.07	8.21	-0.52	72.17	912.76	278.41	64.03	2.45
405.75	1047.45	1143.47	9.1	9.48	0	71.66	979.97	304.41	71.31	2.72
405.14	1040.28	1140.73	10.76	11.21	0	69.48	1067.17	351.34	84.14	3.41
409.3	1061.77	1132.32	14.03	14.93	0.69	68.79	1276.69	462.79	108.48	4.76
407.29	1033.77	1110.76	14.69	15.55	1.97	68.45	1292.83	480.86	108.52	5.21
403.22	1001.46	1120.7	12.55	12.72	3.38	64.17	1129.03	405.52	89.24	3.24
403.29	974.68	1097.53	13.76	14.38	4.55	62.41	1205.07	439.34	96.14	3.55
399.56	944.52	1080.58	14.07	15.79	4.93	66.45	1231.07	448.52	98.21	4.24
399.18	939.36	1061.58	16.38	16.52	4	72.76	1406.72	534.14	113.83	3.14
398.94	962.32	1067.71	16.14	16.59	4	78.17	1346.55	503.93	117.31	3.38
404.66	996.86	1076.2	18.31	19.07	4	82.07	1474.24	573.45	136.48	5.1
405.67	1020.12	1074.49	20.97	22.77	3.2	91.63	1742.97	680.3	149.8	6.17
394.24	954.68	1145.28	7.43	8.17	3	94.97	801.73	247.33	54.57	2.87
393.6	940.03	1127.61	8.1	9.03	2.69	95.03	843.07	267.41	60.38	3.55
397.05	941.48	1113.53	19.55	20.45	1.38	95.93	1773.76	683.31	144	4.66
395.7	940.38	1149.74	7.38	8.07	2	97.72	819.48	254.28	52.79	2.66
393.24	928.73	1153.55	3.47	3.57	2	97	536.37	122.3	24.77	0.87
391.9	925.12	1162.79	3	3.55	2	97.52	484.21	100.62	22.62	1.41
391.38	930.73	1163.44	2.14	2.24	2.86	98.55	428.69	73.66	17.31	0.66
390.4	904.03	1136.4	1.07	1.1	1.77	96.93	368.97	32.1	7.23	0.3
390.72	918.5	1148.07	14.17	14.79	0.28	95.83	1234.9	444.48	110.34	4.1
390.36	907.05	1204.89	17.53	18.13	-0.23	94.67	1544.8	583.93	140.97	4.47
389.83	908.25	1221.78	16.69	17.69	-1.21	94.59	1525.41	572.45	134.76	4.03
390.06	911.19	1229.41	13.76	13.93	-2	94.14	1320.52	474.62	107.52	2.21
390.07	911.55	1224.85	11.9	11.9	-1.45	93.34	1204.66	414.48	92.97	1.76
391.16	914.08	1190.17	10.72	10.76	-1	90.9	1178.34	383.62	80.86	1.66
392.77	909.76	1192.52	10.14	10.21	-0.24	86.31	1085.21	351.69	77.03	2.14
392.92	898.28	1156.03	5.48	5.59	0	81.45	739.34	199.07	40.97	1.38
394.43	899.39	1160.38	4.3	4.53	0.6	76.7	638.37	154.73	32.47	1.6
393.07	878.16	1150.85	3	3.14	1	65	526.72	105.45	21.86	1.17
393.77	883.3	1174.89	3.97	4.86	0.45	63.9	611.52	137.03	28.62	1.24
393.05	896.43	1167.2	4.62	7.41	0	67.34	630.38	142.03	29.21	1.86
392.76	922.83	1173.98	4.14	4.24	2	67.9	581.31	142.45	29.38	1.14
393.05	923.68	1174.58	3.97	4.14	2	71.79	595.41	143.93	29.45	1.34
392.52	919.06	1169.56	3.33	3.63	2	73.63	540.4	121.4	25.67	1.63
392.06	917.35	1182.04	2.59	2.93	2	77.76	482.28	90.86	19.52	1.17
391.63	923.08	1167.59	2.48	3.21	2	80.9	489.45	93.59	19.59	1.66
393.48	935.96	1187.13	1	1.1	4	98.79	323.1	32.31	7.62	0.59
393.14	930.09	1198.34	1.07	1.59	4.38	98.03	320.59	31.28	7.17	0.72
392.1	926.61	1196.06	0.79	0.79	5	97.76	308.34	22.72	5.31	0.21
392.25	927.47	1209.41	0.72	0.76	5	97.21	304.38	26.76	6.41	0.31
392.27	928.07	1205.01	0.77	0.83	5.1	97.7	308.87	26.8	5.6	0.53
392.63	930.25	1218.16	0.9	1	6	97.17	300	24	5.83	0.45
392.62	918.32	1213.61	0.72	0.76	6	97.41	323.83	21.76	4.17	0.34
392.62	921.08	1223.89	0.9	1.03	6	97.59	310.03	27.34	5.62	0.41
392.3	917.22	1214.34	69.93	69.93	6	97.31	327.34	26.41	6.1	0.24
392.36	916.08	1217.35	6.69	8	6	97.4	263.97	16.73	4.83	0.87
391.97	915.15	1218.06	6.69	8	6	97	588.52	34.28	1.34	0.14
391.89	909.99	1209.75	6.69	8	6	96.9	1375.38	79.14	1.83	0.21
391.62	903.01	1208.66	6.69	8	6	96.1	1750.86	91.79	1	0.07
