实际值	线性回归	决策树	SVR	随机深林	GBDT
28.57	31.933502161298442	31.362	160.41064637764032	28.73536435786436	26.906336310546724
29.03	31.469535560685372	31.362	181.42319615159357	29.580215945165946	29.41684480758696
37.6	36.87951828364435	39.58	196.80512220491363	39.46657301587301	34.93298694334031
14.629999999999999	13.37990117438692	15.389090909090907	112.56051639971149	14.97554522472339	15.440665253280915
13.669999999999998	12.373425220662813	13.491666666666667	118.55596562701463	13.863278614759139	13.540740430880202
60.03	60.36488156989199	67.25	211.39571181629577	62.47213636363636	63.3639750768281
27.97	32.30079194361903	27.615714285714287	163.63297178428007	28.36147662337662	28.027891857731067
32.13	32.32114951078225	33.34954545454546	197.26900384277417	33.78243928571429	32.32090990805174
23.8	25.68927023364843	25.70125	171.2557063936254	25.39070277777778	22.81496278383564
42.0	50.478329078383254	43.13733333333333	173.07707029713052	43.461574999999996	43.01343473718401
17.77	21.078204453608542	18.953888888888887	142.87894543897795	18.805722344322344	17.82441095406011
29.33	31.947794334646094	31.362	161.74337574676224	29.39834451659452	29.15326204187383
27.23	32.247020808225145	25.70125	185.7351709274428	27.93994895382395	26.40846363295033
29.53	35.40555284335708	33.34954545454546	158.13600622281695	30.776255555555558	31.082099961191396
34.53	32.845439912060414	33.34954545454546	209.96276552664884	36.07430476190476	35.70298504054588
13.8	13.707275431637676	13.491666666666667	116.34281070718447	13.863278614759139	13.583322865254829
25.43	26.463194578361914	25.70125	159.18229182191723	25.66879523809524	22.919300344395342
23.17	25.436493794339142	25.70125	172.88465170406565	24.561575	22.994060323679093
24.33	30.553222973386607	25.70125	171.39271808834377	25.22278134920635	22.324152155835982
44.47	50.28073753119063	43.13733333333333	201.86044613531087	44.68749880952381	42.92505346063756
6.6	7.3324726522170565	6.1	118.5772596362842	6.1090333333333335	6.991163643991799
16.33	15.996755420007421	16.49222222222222	118.93915338162533	16.925713263335865	16.42369107317974
37.07	35.83537100135342	39.58	209.08633510469016	39.18023412698412	35.67558861593441
29.47	28.641192433904905	31.362	188.26708799710678	29.821958441558444	28.38539711332667
34.33	34.06448620432823	33.34954545454546	209.48827873760197	35.822138095238095	35.65073257116198
15.029999999999998	15.34412084000424	15.389090909090907	103.70345437010788	15.366834440409665	15.790050130677542
15.869999999999997	13.641611254133938	16.49222222222222	115.35823723955478	16.681678949610376	16.309737246211313
