实际值	线性回归	决策树	SVR	随机深林	GBDT
1223.0299999999997	1344.522216508798	1171.354347826087	1388.9619787010677	1145.3749	1217.1412372140703
2344.23	2151.8830968426178	2699.4	2209.4917182574713	2444.4043333333334	2356.0897476052287
1186.9	1364.9801706199707	1291.214	1381.0465529668095	1346.064	1256.892220417148
1140.57	1304.230683355369	1171.354347826087	1319.056265241758	1153.4148333333333	1143.5186696549795
1124.37	1320.4533480757427	1171.354347826087	1322.9031780430282	1191.9912142857142	1253.8865023950905
1659.17	1824.8485246571754	1736.8333333333335	1888.9978708013223	1912.75	1951.9547880937776
956.27	1137.3441408103458	941.4956250000001	1186.165982476011	987.2649999999999	946.6390663123021
1300.37	1393.3907919276585	1555.87	1446.671417425243	1502.7439999999997	1393.9587895272284
1178.47	1257.8461303537033	1171.354347826087	1267.0688759449217	1187.5255000000002	1154.0242949246283
1123.27	1254.9218479137967	1128.1333333333332	1289.9439832115265	1141.4704	1099.3722002810293
1243.73	1394.7181610446537	1291.214	1389.9694251399037	1318.6364999999998	1197.614676908975
1325.07	1494.463299734267	1428.75	1517.2703588643635	1390.8200000000002	1418.1062589326593
1342.37	1487.8357242589304	1524.3999999999996	1531.2491821971544	1491.8913333333335	1258.1738389668144
1354.57	1432.6974337918214	1524.3999999999996	1478.286002922744	1477.9	1348.3916822614074
1073.43	1213.7814594294334	1202.5566666666666	1284.686058008661	1262.7439999999997	1176.8200735914234
1200.5	1251.4808913295565	1302.66	1325.3587433730888	1343.8359999999998	1291.5488682775763
939.83	1133.1328471999161	941.4956250000001	1178.341536002943	999.805	966.9700242698839
1298.33	1519.6021436165147	1524.3999999999996	1557.0495464044911	1534.65	1505.6833057965623
1292.3	1484.9018634503605	1555.87	1545.5029224391242	1522.4270000000001	1535.260399927799
1309.5	1380.0026098005578	1449.4292307692308	1433.5635916414826	1393.6465714285714	1318.266563326795
1223.5699999999997	1349.727850126887	1555.87	1396.596427958476	1442.6301714285714	1450.1643766837428
1235.5	1548.6999628962299	1524.3999999999996	1589.9450436444213	1516.7903333333334	1507.2410645234004
1220.03	1387.1582760227427	1555.87	1434.077777139944	1454.8339999999998	1453.0299982686197
1861.3000000000002	1813.7689276338933	1785.5300000000002	1888.954108581655	1832.7959999999998	1714.7397194295509
1749.1999999999998	1859.7666067774553	1785.5300000000002	1935.3568292136042	1831.9629999999997	1815.3961854086915
1295.57	1531.8541410086013	1524.3999999999996	1571.5762295654813	1527.888	1550.0202573289112
1281.27	1336.1904046081606	1291.214	1379.6104176681006	1316.205	1285.123351526407
1340.77	1601.968074076446	1646.42	1638.212674626413	1571.654	1347.063087045686
1490.83	1705.5702878306784	1625.0149999999999	1764.504202843118	1620.714	1720.152597857655
1311.07	1548.750781119576	1524.3999999999996	1579.1990881677457	1525.0321666666669	1504.0947916744863
1212.73	1274.1283012933468	1302.66	1327.4083533999528	1323.566	1225.2331990273506
1352.83	1496.1399960401372	1524.3999999999996	1526.453356176738	1513.2469999999998	1360.6108046156119
1373.73	1520.1937815875203	1524.3999999999996	1562.8754674826	1503.13	1348.8182575876435
1150.2	1367.2360098485128	1291.214	1374.0612112634333	1318.135	1252.8887376088014
1392.0	1624.1501673093444	1449.4292307692308	1655.4557807485962	1513.1349999999998	1504.1074241601377
1183.43	1406.8408945830038	1291.214	1420.791463577717	1396.1934	1277.1045879394037
2142.37	1976.7807145382562	1877.4300000000003	2014.669033131207	2025.174	2037.923872967844
1282.87	1522.3739120394034	1524.3999999999996	1555.4002077465716	1532.234	1453.2863327724594
1257.73	1409.6378850581468	1524.3999999999996	1456.0978817208984	1515.6729999999998	1450.7499879071402
1230.1	1294.6445938744669	1291.214	1353.0557979179375	1401.127	1324.6746134811565
1392.63	1594.0247814803442	1449.4292307692308	1620.7428775376457	1497.9887333333331	1379.254136072257
1550.17	1576.2290511189876	1178.33	1591.2411100105187	1365.876	1257.7066136378648
1282.07	1447.5476277651414	1449.4292307692308	1502.7201297741012	1459.9679047619047	1459.458309400542
1383.17	1637.2981471122648	1644.922857142857	1670.3326968901638	1552.1302500000002	1422.2243598003142
1204.93	1350.5889070960288	1449.4292307692308	1385.7090968963053	1412.0805047619046	1315.2350796825008
1492.3000000000002	1530.883222872988	1413.9700000000003	1559.9154297483578	1329.0359999999998	1238.2726615355787
1288.13	1447.170641778273	1230.9677777777779	1479.4154327536899	1355.4679999999998	1342.233688441676
1014.17	1202.7760048234672	1053.3425	1237.823454981197	1092.154	1140.389309276057
1260.5299999999997	1405.799791914072	1413.9700000000003	1429.0055736741529	1219.199	1256.023213770332
1035.93	1193.4094325902208	1053.3425	1242.9637292148764	1076.741	1057.0756682174724
1094.17	1303.6762216514576	1171.354347826087	1324.802752077649	1199.3092142857145	1207.461768948858
1031.4	1226.2009657106291	1049.5483333333332	1270.5807272797445	1042.76	1107.3405669859603
1335.6	1465.186541663309	1413.9700000000003	1484.2350683192699	1267.363	1236.5929713596643
1391.77	1522.4638647474717	1428.75	1583.3471027668047	1496.6099999999997	1428.5353597450835
1319.9	1351.5301184077762	1428.75	1421.8469719611076	1415.7135000000003	1405.1963322145502
966.53	1163.0241868225542	1049.5483333333332	1212.7073500687413	1059.414	1044.704790168022
1081.0299999999997	1221.206475207631	1053.3425	1271.055769421495	1057.4579999999999	1093.6059564959955
1936.3000000000002	1824.7397949357164	1601.4300000000003	1829.9227916643604	1945.3759999999997	1898.6427109489882
1039.5	1236.6104243285852	1049.5483333333332	1276.5470383101451	1029.981	1058.64422418915
1028.87	1201.8816500719252	1049.5483333333332	1258.6447706967406	1118.4569999999999	1090.1337069782844
1052.43	1249.2892627886476	1128.1333333333332	1285.5519134710248	1119.034511904762	1196.4344278958629
1095.4700000000003	1294.899314502251	1202.5566666666666	1318.0807999382064	1229.6699999999998	1113.3561672189057
1075.13	1280.6561498486985	1171.354347826087	1305.442686504029	1162.9184	1182.6677818102448
1089.87	1295.1633972519137	1302.66	1343.1999049382775	1331.502	1295.7779551113827
1102.27	1300.6227864798584	1302.66	1332.9751918134507	1209.336	1138.4067363718084
983.2	1191.4644611431634	941.4956250000001	1230.1077283853558	1044.646	965.4498082276558
1722.3799999999997	1718.0403000324918	1631.4700000000003	1824.2602096970254	1837.893	1618.0761384616667
1691.4300000000003	1764.671173338782	2065.63	1782.9658878033479	1685.1166666666668	1616.4928780718037
1666.9	1655.4678126977383	1353.67	1681.6441360855074	1496.7969999999996	1417.2710539202776
2008.2000000000003	2008.8558987783754	1857.0999999999995	2033.8582208648718	1918.9139999999998	1836.6156615556988
1230.97	1394.7276104203538	1428.75	1451.8852932975574	1391.3065000000001	1390.3928707311804
1028.57	1245.201892437161	1128.1333333333332	1283.4808279979884	1119.034511904762	1211.6189706797338
1136.83	1238.0007675550146	1302.66	1308.1518669746906	1285.6899999999996	1229.6546049603091
1124.73	1221.2270848573949	1202.5566666666666	1283.9442324774702	1299.1460000000002	1173.8891355298376
1534.67	1586.372979905606	1539.523333333333	1649.9282040461476	1604.6730000000002	1619.467431284872
1771.23	1714.3540368953322	1353.67	1715.4828378410316	1595.8406666666665	1534.193779576236
1078.4	1226.2408208375773	1202.5566666666666	1296.0986427957696	1222.2620000000002	1155.33772840794
1375.5700000000002	1631.7318347745863	1524.3999999999996	1650.0604456658461	1535.1370000000002	1500.6166916996417
1393.13	1612.806089776259	1449.4292307692308	1638.8052497641565	1493.378733333333	1469.7597407139092
1219.7999999999997	1437.899485010545	1178.33	1468.6666622691523	1224.4389999999999	1212.4497851718554
2270.63	2133.12524009	2700.92	2179.530078856076	2316.0519999999997	2262.3836292468495
1155.7	1357.481054855209	1291.214	1382.4427328206866	1350.481	1283.992112486893
1156.4	1344.0536781220435	1230.9677777777779	1360.4376582759203	1318.135	1233.2165071854588
1145.1	1329.4291000376156	1128.1333333333332	1350.9163483005668	1128.2808285714286	1142.962338236755
1030.43	1216.1979860110287	1053.3425	1254.8557060471176	1061.8180000000002	1141.179895136467
1326.0699999999997	1344.3469759131203	1449.4292307692308	1396.041203583627	1350.0950047619049	1367.6302455088955
1343.03	1468.383456058808	1524.3999999999996	1508.1804289350298	1484.3354999999997	1310.6423203072582
1308.3	1502.867303290223	1524.3999999999996	1548.9121791713233	1499.5280000000002	1393.3534487681077
1230.7	1336.2999889945354	1555.87	1379.7026664625696	1439.7031714285713	1343.7275375328336
1344.13	1611.2647591094164	1524.3999999999996	1635.386265482999	1521.4569999999999	1485.8520903351405
1222.67	1280.8350194330083	1230.9677777777779	1334.2973914522345	1256.312	1270.6624909883117
1627.5	1758.9446286227394	1736.8333333333335	1831.5422029440533	1841.0840000000003	1857.9184647073816
1192.93	1437.7736398082143	1449.4292307692308	1483.7146185268325	1489.1785	1462.8203146181227
2301.73	1552.1985945524566	2038.5700000000002	1851.7951574303293	1801.116	1595.950908203301
1517.67	1099.93391407295	1491.9666666666667	1313.5752465034072	1420.1245000000004	1433.1432549704991
1274.5	1113.0702780925806	1491.9666666666667	1279.2993291872745	1405.2005	1347.8405217628845
2550.13	1715.601667835927	2475.27	1965.7745364659986	2106.6539999999995	2242.995043663608
2466.13	1790.7582444858708	2475.27	2051.6654600523607	2274.4139999999998	2374.8758815004076
1165.27	1066.3975766470473	1202.5566666666666	1239.1538830570494	1300.434	1134.394924089791
1934.9700000000003	1592.4367047797805	2038.5700000000002	1808.571321417091	1842.716	1737.7867082416005
1421.3000000000002	1222.008107448764	1539.523333333333	1391.7638959437054	1491.5645	1494.5271137271575
1739.2000000000003	1205.389689669361	1539.523333333333	1422.527005532675	1497.3145	1509.3663463668872
2206.33	1657.714012277414	2038.5700000000002	1920.9939597541902	2086.1799999999994	1899.9850913611904
1135.27	936.3860701658526	941.4956250000001	1103.8417266715044	972.7462499999999	993.82995284044
2284.43	1575.0766022183252	2179.63	1817.4541949975305	1813.3089999999997	1737.3709317267821
1673.0700000000002	1165.6711487336324	1491.9666666666667	1387.564818401527	1463.7445000000002	1460.6172382189784
1564.77	1098.947867429802	1491.9666666666667	1301.6888002952169	1419.9175	1398.14353621988
2112.8	1435.4436808796045	2038.5700000000002	1691.3294741389918	1706.8990000000003	1464.7607333118276
1136.0	923.2435019875511	941.4956250000001	1099.9652123687347	993.6702499999999	966.216457182559
1394.13	1021.4591572552318	1202.5566666666666	1220.9698670477617	1304.187	1260.595104130403
1643.67	1150.3624951817892	1491.9666666666667	1356.3297110723875	1463.7445000000002	1462.2147175233022
2240.4999999999995	1544.281942821166	2179.63	1783.4046511729553	1796.199	1740.2806167837334
1028.9	929.0391236117517	941.4956250000001	1073.4860986105816	998.6832499999999	974.041209965163
1231.47	964.0063987432975	1049.5483333333332	1140.4589225372863	1029.7802499999998	1036.4287887851606
1182.97	962.0466660576868	1049.5483333333332	1134.6146346078583	1016.3002499999999	1043.794212914774
2120.5999999999995	1620.891597277876	2038.5700000000002	1866.4745353244607	1970.4300000000003	1821.5917829426044
1173.33	937.297712320993	1049.5483333333332	1128.1960577968662	1029.7802499999998	987.2344300689656
1193.13	1024.4325638339192	1049.5483333333332	1175.2133135788135	1295.906	1140.917212152558
1156.37	965.2925793863583	1049.5483333333332	1131.5213984786292	1026.0662499999999	1033.8176849873075
1469.9300000000003	1075.6706787159346	1491.9666666666667	1275.854439724747	1419.9175	1429.1983377263432
1952.1	1342.2630406887952	1539.523333333333	1559.2936215108534	1580.2505	1455.893604018066
1739.7699999999995	1479.531832822523	2038.5700000000002	1673.942825932962	1701.223	1464.9662741569277
2273.43	1549.640351874827	2038.5700000000002	1837.0473887160656	1991.844	1876.0278825180308
1117.67	945.0289673552551	941.4956250000001	1097.0455997929057	985.5962499999999	957.4925467189416
1304.83	1113.2255695268627	1202.5566666666666	1262.4976074531387	1303.8200000000002	1193.8858997150169
1335.43	1019.6851985936152	1202.5566666666666	1212.4300481360806	1304.187	1215.5351826615906
1298.07	990.7430719819894	1202.5566666666666	1174.818046931116	1259.4969999999998	1121.7242929512008
1851.77	1272.4372174764867	2038.5700000000002	1504.1447537456102	1658.8540000000003	1493.7836359793532
1119.57	971.6670413362287	941.4956250000001	1126.278837915403	996.0092499999998	984.1324071051233
1198.1	935.8360211519821	1049.5483333333332	1134.3899826380923	1029.7802499999998	1060.0014174856187
1141.3	1086.9535185300547	1135.9	1185.209368378688	1209.5220000000002	1379.9103186577759
1131.43	1089.0576892515023	1135.9	1218.8370396228183	1192.132	1381.8389572984543
1110.67	1072.3902068270718	1135.9	1193.288833657126	1209.5220000000002	1406.8350394122458
1084.47	1065.1959040138938	1135.9	1156.9670595951156	1211.8720000000003	1367.2239570976847
1055.93	1092.6905374378475	1135.9	1148.9077488415105	1211.8720000000003	1381.4001984560784
1046.1	1111.690557427327	1135.9	1152.7486697837755	1212.592	1353.563131759991
1050.53	1192.2491747069234	1058.41	1203.8294136322447	1214.8520000000003	1330.0478743908616
