"   ","STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"57","XH8082016010100002","293.57","1083.63","827.6","1283.67","28.23","32.7","36.27","36.13","2017/7/10 20:00:00","2830.47","1192.73","236.67","24.87"
"58","XH8082016010100002","377.43","681.7","1315.63","450.2","58.43","60.27","28.4","87.77","2017/7/13 5:00:00","6283.47","2555.27","415.43","23.3"
"59","XH8082016010100002","397.37","590.23","1520.7","368.87","71.33","74.77","29.4","87","2017/7/13 7:00:00","7347.43","3077.67","518.67","31.37"
"60","XH8082016010100002","399.23","700.67","885.77","660.33","77.63","78.93","25.17","80.83","2017/7/11 6:00:00","7996.07","3359.17","578.3","36.07"
"61","XH8082016010100002","391.83","727.5","913.9","688.9","63.83","65.63","25.53","77.4","2017/7/11 5:00:00","6663.73","2764","477.7","32.17"
"62","XH8082016010100002","293.67","2004.67","449.73","1576.53","22.5","24.93","41","47.03","2017/7/12 17:00:00","2403.4","985.97","178.67","15.73"
"63","XH8082016010100002","332.6","2294.2","16.83","1724.67","17.17","18.27","36.83","46.7","2017/7/10 13:00:00","1872.8","742.93","133.87","10.17"
"64","XH8082016010100002","312.67","733.6","1378.6","676.47","28.6","32","33.27","47.73","2017/7/10 21:00:00","2751.2","1148","224.8","19.73"
"65","XH8082016010100002","374.67","1065.6","459.8","953","12.3","12.6","24","78.57","2017/7/10 3:00:00","1588.1","548.67","99.1","7.77"
"66","XH8082016010100002","197.47","1420.97","791.93","1503.07","19.1","22.43","41.13","41.8","2017/7/14 19:00:00","1979.03","816.43","169.9","19.93"
"67","XH8082016010100002","358.7","534.9","1996.27","383.9","55.53","58.8","31.5","77.5","2017/7/13","5771.77","2388.73","388.17","22.03"
"68","XH8082016010100002","315.63","836.33","1270.43","750.03","27.17","29.53","32.43","60.03","2017/7/14 23:00:00","2888.43","1140.5","199.63","15.5"
"69","XH8082016010100002","388.03","1295.97","1417.33","818.57","46.17","50.9","35.1","68.6","2017/7/12 10:00:00","4580.77","1949.9","350.07","26.67"
"70","XH8082016010100002","334.57","1069.43","1384.9","868.3","38.83","42.73","36.5","61.33","2017/7/13 20:00:00","4052.97","1661.43","288.57","21.77"
"71","XH8082016010100002","366.6","1129.33","976.7","1060.8","91.9","98.7","32.97","70.57","2017/7/9 21:00:00","8634.77","3848.4","638.87","32.37"
"72","XH8082016010100002","393.4","877.07","744.67","792","51.67","55.77","28.87","76.67","2017/7/15 7:00:00","5329.33","2247.3","412.57","32.03"
"73","XH8082016010100002","343","907.5","990.43","787.4","33","35","30.13","69.3","2017/7/15 1:00:00","3544.2","1412.13","248.53","17.57"
"74","XH8082016010100002","397.77","897","864.97","819.93","36.23","38.17","27.77","71.83","2017/7/10 8:00:00","3799.27","1568.93","283.87","22"
"75","XH8082016010100002","393.37","724.9","827.07","677.57","37.7","39.03","23.63","83.67","2017/7/10 7:00:00","3947.77","1615.23","309.53","25.57"
"76","XH8082016010100002","327.93","1529.63","638.07","1476.43","16.33","19.17","38.9","44.83","2017/7/14 11:00:00","1669.2","680.13","143.33","16.93"
"77","XH8082016010100002","339.2","858.67","1235.73","781.5","23.3","26.23","29.9","60.53","2017/7/10 23:00:00","2452.63","968.3","190.6","18.73"
"78","XH8082016010100002","303","752.6","1460.27","758.83","22.47","26.2","33.77","53.97","2017/7/14 22:00:00","2371.03","934.23","181.1","20.47"
"79","XH8082016010100002","350.07","1135.53","588.9","1001.97","24.93","26.07","29.03","71.37","2017/7/15 3:00:00","2819.4","1082.67","187.9","13.3"
"80","XH8082016010100002","361.07","1627.13","818.57","1192.1","34.77","38.7","38.9","58.43","2017/7/13 12:00:00","3691.47","1510.5","258.87","20.6"
"81","XH8082016010100002","367.23","1415.1","482.53","1263.67","19.8","22.03","33.9","50.27","2017/7/10 10:00:00","2079.93","833.4","155.3","12.33"
"82","XH8082016010100002","379.37","751.63","908.77","655.2","19.43","21.1","23.07","86.27","2017/7/10 1:00:00","2145.97","838.37","174.6","18.6"
"83","XH8082016010100002","293.57","1836.2","704.63","1478.5","32.53","34.9","41.3","50.47","2017/7/13 16:00:00","3475.23","1439.13","239.3","16.23"
"84","XH8082016010100002","358.1","1283.77","326.73","922.43","10.47","10.73","23.9","82.83","2017/7/9 23:00:00","1370.57","463.33","89.77","8.17"
"85","XH8082016010100002","371.53","866.07","762.77","948.67","39.17","41.23","27.2","69.7","2017/7/11 2:00:00","4223.9","1688.53","305.07","22.7"
"86","XH8082016010100002","368.63","501.77","1821.77","325.8","49.77","52.37","30","81.9","2017/7/13 3:00:00","5390.4","2162.8","347.83","20.3"
"87","XH8082016010100002","387","819.53","1151.23","706.6","65.57","68.6","29.23","84.4","2017/7/12 4:00:00","6680","2822.63","472.93","26.93"
"88","XH8082016010100002","367.83","1253.3","732.3","1094","50.77","53.17","30","82.7","2017/7/12 1:00:00","5310.37","2189.57","360.1","20.6"
"89","XH8082016010100002","279.83","2887.27","55.57","2131.33","32.93","35.97","41.6","45.63","2017/7/11 16:00:00","3471.43","1468.03","253.47","18.67"
"90","XH8082016010100002","358.83","889.7","714.97","987.03","30.87","33.33","28","67.83","2017/7/11 1:00:00","3265.77","1300.3","246.63","21.73"
"91","XH8082016010100002","373.13","1264.13","772.17","1031.97","51.8","54.27","30","82","2017/7/12 2:00:00","5401.83","2228.07","370.03","20.77"
"92","XH8082016010100002","400.5","626.47","1460.5","467.6","64.3","67.9","29","86.9","2017/7/12 6:00:00","6553.3","2762.1","477.63","33.17"
"93","XH8082016010100002","402.37","598.17","1702.07","377.47","62.13","66.1","29.43","85.4","2017/7/12 7:00:00","6326.03","2666.93","460.27","31.2"
"94","XH8082016010100002","312.5","1770.43","581.37","1434.97","43.5","46.93","35.93","61.5","2017/7/11 21:00:00","4496.5","1882.1","313.63","19.77"
"95","XH8082016010100002","281.33","1840.37","691","1803.63","32.37","35.97","40.13","41.57","2017/7/11 19:00:00","3275.97","1401.93","250.73","19.8"
"96","XH8082016010100002","351.83","1270.6","770.23","1053.6","37.27","40.63","33","73.57","2017/7/14","3983.33","1591.13","265.47","18.1"
"97","XH8082016010100002","389.4","633.1","1372.6","529.57","69.57","72.27","29","86","2017/7/12 5:00:00","7187.57","3067","529.6","30.3"
"98","XH8082016010100002","381.87","2167.83","764.63","1599.83","50.2","55.07","39.93","52.2","2017/7/11 12:00:00","4885.33","2140.27","376.03","25.4"
"99","XH8082016010100002","350.23","1065.13","582.13","912.8","13.33","16.83","29","62.07","2017/7/14 5:00:00","1353.67","525.3","136.33","21.43"
"100","XH8082016010100002","378.33","1024.63","563.97","897.97","17","17.8","24","80.73","2017/7/10 2:00:00","1887.4","715.73","146.77","12.83"
"101","XH8082016010100002","248.27","1995.37","242.6","1999.47","12.07","13.33","41.53","25.93","2017/7/10 17:00:00","1315.73","531.87","103.5","11.03"
"102","XH8082016010100002","292.13","1512.7","938.2","1286.37","35.23","38","40.17","53.53","2017/7/13 18:00:00","3692.47","1559.33","265.23","18.3"
"103","XH8082016010100002","369.07","527.47","1974.23","310.43","51.4","54.6","30","80.53","2017/7/13 2:00:00","5504.03","2223.83","362.13","23.03"
"104","XH8082016010100002","325.73","2173.67","267.4","1596.57","23.77","26.07","40.67","49.27","2017/7/12 15:00:00","2547.67","1040.33","183.87","14.4"
"105","XH8082016010100002","279.7","2365.73","35.73","2124.27","15.13","16.23","40.5","34.53","2017/7/10 16:00:00","1626.07","661.73","122.27","11.2"
"106","XH8082016010100002","363.6","1952","687.4","1335.37","41.73","45.93","38.43","57.33","2017/7/12 13:00:00","4240.5","1782.87","305.43","22.13"
"107","XH8082016010100002","377.93","711.47","862.67","652.07","14.47","14.97","23.9","78.13","2017/7/10 4:00:00","1739.37","616.1","124.63","11.73"
"108","XH8082016010100002","249.4","2022.03","164.47","1795.23","16.13","17.1","41.9","39.33","2017/7/14 14:00:00","1781.37","722.4","128.37","10.43"
"109","XH8082016010100002","345.5","2041.63","121.47","1591.3","16.63","18.1","36.1","47.43","2017/7/10 12:00:00","1807.2","716.63","133.67","11"
"110","XH8082016010100002","330.97","999.73","1378.57","752.67","41.77","46.2","34.5","64.97","2017/7/12 21:00:00","4268.43","1737.87","306.07","23.13"
"111","XH8082016010100002","300.83","1404.1","974.27","1218.43","19.33","21.47","38.73","48.37","2017/7/12 19:00:00","2117.13","849.1","154.6","15.73"
"112","XH8082016010100002","320.97","1746.4","700.03","1338.77","37.6","40.67","40.27","52.5","2017/7/13 14:00:00","4062.77","1679.17","270.77","18.47"
"113","XH8082016010100002","384.7","1460.4","1397.3","910.77","43.2","48.37","36.37","64.43","2017/7/12 11:00:00","4309.5","1838.97","327.63","26.33"
"114","XH8082016010100002","375.93","1861.73","746.07","1289.4","47.73","52.63","37.63","56.03","2017/7/12 12:00:00","4860.67","2075.07","353.47","26.03"
"115","XH8082016010100002","347.6","1984.43","738.73","1365.07","30.07","33.23","39.67","53.07","2017/7/12 14:00:00","3166.63","1316.67","230.1","18.5"
"116","XH8082016010100002","351.57","1412.57","707.67","1268.9","15.73","18.07","37.33","48.1","2017/7/14 10:00:00","1648.53","655.23","143","17.8"
"117","XH8082016010100002","284.4","1674.53","799.7","1397.9","36.53","39.3","41","51.93","2017/7/13 17:00:00","3877.37","1636.73","272.03","17.47"
"118","XH8082016010100002","391.3","1089.67","980.27","1101.67","20.47","25.17","35.57","50.77","2017/7/14 9:00:00","1945.73","797.33","181.6","23.47"
"119","XH8082016010100002","340.3","1630.03","809.2","1281.87","38.7","41.93","39.97","56.1","2017/7/13 13:00:00","4130.13","1709.77","278.77","19.5"
"120","XH8082016010100002","325.37","732.17","1395.9","654.43","29.97","34.9","31.47","62.53","2017/7/15","2952.77","1194.8","239","25.97"
"121","XH8082016010100002","176.83","1487.4","726.37","1629.03","15.43","17.43","42.67","37.47","2017/7/14 18:00:00","1662.53","682.57","134.37","14.3"
"122","XH8082016010100002","389.1","612.23","1386.57","386.2","66.27","68.6","28.1","89.07","2017/7/13 6:00:00","6995.73","2880.33","471.93","27.07"
"123","XH8082016010100002","367.7","696.23","1751.23","480.77","55.83","59.23","30.77","79.07","2017/7/13 1:00:00","5872.17","2416.83","394.67","23.8"
"124","XH8082016010100002","386.52","915.11","1000.85","829.63","18.15","20.85","31.52","61.04","2017/7/14 8:00:00","1860.7","727.07","156","17"
"125","XH8082016010100002","298.87","1771.1","490.5","1689.57","39.57","43.1","37.63","54.2","2017/7/11 20:00:00","3999","1675.17","294.23","20.83"
"126","XH8082016010100002","395.9","1164.37","1213.13","773.13","50.43","56.83","33.67","72.63","2017/7/12 9:00:00","4955.7","2126.23","377.17","30.87"
"127","XH8082016010100002","233.6","934.73","1366.63","778.67","25.5","29.17","37.13","51.63","2017/7/14 20:00:00","2643","1058.2","202.2","22.13"
"128","XH8082016010100002","346.1","665.1","1855.7","647.7","34.5","38.73","34.07","69.03","2017/7/13 22:00:00","3526.9","1443.2","259.67","22.6"
"129","XH8082016010100002","288.5","1646.2","744.87","1358.5","17.77","19.43","40.47","43.83","2017/7/12 18:00:00","2024.3","810.7","145.67","13.37"
"130","XH8082016010100002","402.67","456.43","1193.5","364.13","28.23","29","23","85.23","2017/7/10 5:00:00","3170.03","1222.67","232","19.53"
"131","XH8082016010100002","308.47","2125.53","218.67","1672","23.47","25.53","40.97","48.07","2017/7/12 16:00:00","2534.8","1027.93","181.9","15.17"
"132","XH8082016010100002","361.31","293.08","445.23","697.42","154.54","185.62","22.5","91.85","2016/7/20 2:00:00","","","",""
"133","XH8082016010100002","337.92","293.23","257.73","837.65","216.92","258.5","24","89","2016/7/19 22:00:00","","","",""
"134","XH8082016010100002","386.92","292.77","448.15","598.65","22.69","24.23","21","91.69","2016/7/20 7:00:00","","","",""
"135","XH8082016010100002","360.73","293.15","480.73","668.08","145.58","174.85","22.42","92.65","2016/7/20 3:00:00","","","",""
"136","XH8082016010100002","359.12","293","433.46","665.81","83.27","93.27","22","91.77","2016/7/20 4:00:00","","","",""
"137","XH8082016010100002","333.12","293.27","233.96","873.04","226.46","271.38","24","89.08","2016/7/19 21:00:00","","","",""
"138","XH8082016010100002","336.96","293.62","187.27","964.65","246.58","296.96","24","87.85","2016/7/19 20:00:00","","","",""
"139","XH8082016010100002","354.92","293.15","419.54","709.19","290.73","373.27","23","91.04","2016/7/20","","","",""
"140","XH8082016010100002","348.62","293.08","311.27","769.92","234.88","284.88","23.31","90.08","2016/7/19 23:00:00","","","",""
"141","XH8082016010100002","360.15","292.88","427","712.12","190.12","241.81","22.42","92.38","2016/7/20 1:00:00","","","",""
"142","XH8082016010100002","366.95","705.5","605.2","870.3","442.05","543.65","25","87.6","2016/7/19 17:00:00","","","",""
"143","XH8082016010100002","374.23","292.96","447.96","617.23","58.12","63.35","22","90.08","2016/7/20 5:00:00","","","",""
"144","XH8082016010100002","300.35","650.23","359.35","959.15","245.58","294.46","24.58","84.85","2016/7/19 19:00:00","","","",""
"145","XH8082016010100002","391.12","292.96","478.54","588.08","37.88","40.62","21.65","91.38","2016/7/20 6:00:00","","","",""
"146","XH8082016010100002","355.12","664.77","558.35","906.62","357.96","434.12","25","86.31","2016/7/19 18:00:00","","","",""
"147","XH8082016010100002","402.4","721.73","1332.03","568.57","19.1","21.17","29.43","76.53","2017/8/14 11:00:00","2458.07","799.93","144.1","15.4"
"148","XH8082016010100002","395.83","1010.3","997.63","805.5","20.9","22.47","30.53","73.1","2017/8/14 12:00:00","2635.07","914.6","167.83","15.17"
"149","XH8082016010100002","447.77","1233.87","709.37","1195.47","140.57","152.27","32.27","75.87","2017/8/11 9:00:00","13739.2","5914.17","999","65.03"
"150","XH8082016010100002","390.03","1059.1","832.27","1205.7","73.8","81.03","32.07","74.57","2017/8/11 21:00:00","7816.53","3110.8","508.93","32.93"
"151","XH8082016010100002","377.67","654.13","1357.73","609.77","9.53","11.5","31.07","69.8","2017/8/14 18:00:00","1166.17","374.27","89.43","13.93"
"152","XH8082016010100002","446.8","1027.9","1083.77","1134.83","108.23","119.03","35.13","69.73","2017/8/12 10:00:00","10315.2","4516.7","774.17","49.93"
"153","XH8082016010100002","421.28","996","1032.28","1004.93","179.24","187.9","30.41","81.72","2017/8/12","17328.69","7679.52","1236.48","56.38"
"154","XH8082016010100002","415.3","1564.27","553.53","1571.4","108.9","118.73","35.73","69.47","2017/8/12 14:00:00","10826.17","4611.07","760.63","45.17"
"155","XH8082016010100002","378.6","747.73","1364.2","604.23","14.47","16.17","31.07","72.07","2017/8/14 16:00:00","1869.03","616.7","118.1","12.5"
"156","XH8082016010100002","360.37","1190.03","813.03","1293.07","44.63","50.23","34.3","64.43","2017/8/11 19:00:00","4854.47","1845.37","333.27","30.7"
"157","XH8082016010100002","386.37","608.8","1352.37","523.37","13.5","16.1","29.13","75.77","2017/8/14 19:00:00","1698.1","552.87","120.47","16.4"
"158","XH8082016010100002","379.6","461.87","1402.83","440","23.17","25","26.8","81.7","2017/8/14 20:00:00","2583.63","933.8","191.27","18.83"
"159","XH8082016010100002","358.53","1775.97","375.43","1864.93","48.73","52.3","39.07","58.47","2017/8/11 14:00:00","5374.53","2105.13","337.47","21.9"
"160","XH8082016010100002","380.53","839","1185.53","722.07","12.47","14.3","31.37","69.43","2017/8/14 15:00:00","1591.77","520.27","98.87","12.3"
"161","XH8082016010100002","384.27","439.9","1273.07","439.13","23.7","25.97","25.63","88.8","2017/8/14 22:00:00","2790.9","981.63","196.03","20.33"
"162","XH8082016010100002","388.37","482.33","1158.67","465.5","67.27","68.87","25.9","97.63","2017/8/13 23:00:00","7101.03","2916.87","513.93","34.2"
"163","XH8082016010100002","402.5","756.57","950.47","825","146.43","149.13","28","87.6","2017/8/11 2:00:00","14095.37","6223.97","1047.3","52.47"
"164","XH8082016010100002","374.53","960.03","939.33","866.6","32.97","34.17","28.93","80.77","2017/8/13 16:00:00","3718.57","1458.6","239.03","16"
"165","XH8082016010100002","423.6","1414.2","571.17","1443.53","103.9","113.63","34.83","70.4","2017/8/11 10:00:00","10493.53","4380.3","709.1","45.23"
"166","XH8082016010100002","391.73","385.77","1313.73","343.63","74.17","75.37","25","98.43","2017/8/14","7855.13","3238.4","566.53","33.77"
"167","XH8082016010100002","381.8","760.97","1193.9","786.6","89.27","93.77","29.53","80.53","2017/8/10 23:00:00","9148.1","3824.27","632.53","36.63"
"168","XH8082016010100002","395.83","766.83","1180.17","746.3","98.83","102.67","29","81.63","2017/8/11","10078.07","4251.57","692.13","35.83"
"169","XH8082016010100002","433.5","905.3","1271.63","834.57","136.53","148.47","32.83","73.5","2017/8/13 10:00:00","12627.43","5679.83","991.13","60.33"
"170","XH8082016010100002","411.9","786.27","946.07","833.3","178.7","181.93","27.07","89","2017/8/11 3:00:00","16590.93","7502.83","1296.17","64.93"
"171","XH8082016010100002","391.07","602.44","1259.81","561.63","35.26","39.37","29","83.59","2017/8/13 18:00:00","3695.04","1472.19","280.78","27.3"
"172","XH8082016010100002","396.3","1600.83","509.6","1541.73","72.27","78.53","36.6","65.73","2017/8/11 11:00:00","7775.17","3122.3","508","32.7"
"173","XH8082016010100002","440.97","1249.97","1116.7","1252.3","116.03","125.87","35.4","64.47","2017/8/13 11:00:00","10773","4774.7","828.73","46.87"
"174","XH8082016010100002","394.7","1031.63","1161.33","1076.33","60.27","65.27","35.73","60.87","2017/8/13 12:00:00","6044.1","2554.43","432.07","26.87"
"175","XH8082016010100002","395.63","441.57","1242.83","433.07","60.93","61.43","25","99.5","2017/8/14 2:00:00","6507.63","2644.1","452.87","24.83"
"176","XH8082016010100002","441.47","901.37","1030.13","913.23","73.73","81.93","30.87","79.77","2017/8/12 9:00:00","7303.57","3104.97","563.93","49.27"
"177","XH8082016010100002","440.07","555.5","908.67","520.6","129.7","131.07","24","99.63","2017/8/13 5:00:00","12133.83","5478.27","1043.37","63.6"
"178","XH8082016010100002","398.33","993.43","1115.07","744.37","22.13","23.7","31.2","70.83","2017/8/14 13:00:00","2668.2","969.03","164.63","13.07"
"179","XH8082016010100002","388.47","1885.17","203.4","1707.03","60.57","67.87","37.2","62.03","2017/8/11 12:00:00","6462.1","2585.4","432.43","35.43"
"180","XH8082016010100002","420.8","1209.37","529.37","1035.13","64.73","68.43","27.27","86.43","2017/8/12 18:00:00","6337.27","2690.93","496.33","36"
"181","XH8082016010100002","510.93","791.87","757.7","855.7","164","172.67","27","96.37","2017/8/12 22:00:00","14606.93","6788.33","1292.57","85.7"
"182","XH8082016010100002","463.37","497.03","1116.03","469.23","187.47","195.17","26.27","97.77","2017/8/13 8:00:00","15783.83","7574.4","1551.1","103.13"
"183","XH8082016010100002","478.03","740.87","956.7","758.57","237.97","244.2","27","91.3","2017/8/11 7:00:00","21018.4","9819.03","1783.47","101.07"
"184","XH8082016010100002","507.6","973.83","576.7","982.93","103.13","106.33","27.4","91.37","2017/8/12 19:00:00","9965.47","4351.93","783.27","44.33"
"185","XH8082016010100002","411.27","362.13","1383.5","326.63","63.77","64.8","24","97.3","2017/8/15 4:00:00","6873.83","2749.17","484.73","32.37"
"186","XH8082016010100002","411.17","861.87","683.33","775.73","31.2","32.17","24.93","96.1","2017/8/14 8:00:00","3523.07","1364","251.1","19"
